=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.12
Écart min (µs),745
Écart max (µs),755
Fréquence moyenne (Hz),1333.13
Fréquence min (Hz),1324.50
Fréquence max (Hz),1342.28

t(us),X(mg),Y(mg),Z(mg)
375890,-32.34,21.56,-874.16
376640,-30.38,17.64,-868.28
377390,-32.34,18.62,-864.36
378141,-28.42,17.64,-868.28
378890,-34.30,12.74,-869.26
379641,-33.32,19.60,-863.38
380391,-31.36,19.60,-862.40
381141,-33.32,20.58,-867.30
381891,-35.28,20.58,-865.34
382641,-35.28,22.54,-865.34
383390,-31.36,18.62,-869.26
384140,-33.32,17.64,-867.30
384891,-31.36,18.62,-863.38
385641,-28.42,16.66,-863.38
386391,-31.36,19.60,-866.32
387141,-36.26,18.62,-867.30
387891,-32.34,19.60,-872.20
388642,-31.36,16.66,-875.14
389391,-28.42,14.70,-863.38
390141,-28.42,13.72,-866.32
390892,-29.40,15.68,-865.34
391642,-24.50,19.60,-863.38
392392,-25.48,18.62,-861.42
393143,-25.48,17.64,-859.46
393893,-25.48,16.66,-866.32
394643,-32.34,18.62,-867.30
395393,-32.34,17.64,-869.26
396143,-30.38,16.66,-869.26
396893,-31.36,16.66,-870.24
397643,-32.34,15.68,-871.22
398393,-32.34,13.72,-862.40
399143,-30.38,14.70,-866.32
399893,-29.40,11.76,-863.38
400643,-28.42,13.72,-864.36
401393,-30.38,15.68,-873.18
402144,-24.50,15.68,-876.12
402894,-23.52,13.72,-873.18
403644,-25.48,14.70,-868.28
404394,-27.44,11.76,-865.34
405144,-26.46,13.72,-864.36
405894,-31.36,15.68,-868.28
406644,-35.28,16.66,-866.32
407394,-31.36,20.58,-874.16
408144,-26.46,20.58,-868.28
408895,-23.52,19.60,-870.24
409645,-26.46,16.66,-869.26
410395,-30.38,18.62,-868.28
411145,-28.42,18.62,-866.32
411895,-28.42,15.68,-869.26
412645,-32.34,13.72,-866.32
413395,-31.36,15.68,-867.30
414146,-34.30,17.64,-865.34
414896,-29.40,20.58,-873.18
415646,-28.42,19.60,-868.28
416396,-30.38,15.68,-866.32
417146,-33.32,19.60,-873.18
417896,-32.34,16.66,-871.22
418646,-36.26,16.66,-871.22
419396,-33.32,15.68,-864.36
420147,-30.38,14.70,-868.28
420896,-23.52,18.62,-872.20
421647,-24.50,15.68,-871.22
422397,-26.46,14.70,-865.34
423147,-31.36,15.68,-870.24
423897,-25.48,15.68,-869.26
424647,-29.40,14.70,-866.32
425397,-31.36,19.60,-869.26
426147,-32.34,17.64,-872.20
426898,-29.40,15.68,-871.22
427648,-33.32,13.72,-867.30
428398,-35.28,14.70,-866.32
429148,-34.30,12.74,-868.28
429898,-29.40,14.70,-865.34
430648,-30.38,12.74,-862.40
431398,-30.38,14.70,-861.42
432148,-28.42,16.66,-860.44
432899,-26.46,14.70,-864.36
433649,-27.44,14.70,-872.20
434399,-22.54,13.72,-874.16
435149,-24.50,13.72,-875.14
435899,-29.40,15.68,-877.10
436650,-29.40,15.68,-871.22
437400,-33.32,13.72,-869.26
438151,-29.40,14.70,-874.16
438901,-30.38,15.68,-871.22
439651,-33.32,15.68,-872.20
440401,-33.32,14.70,-866.32
441152,-31.36,18.62,-868.28
441901,-32.34,17.64,-860.44
442652,-33.32,16.66,-867.30
443402,-31.36,15.68,-868.28
444152,-29.40,15.68,-868.28
444902,-28.42,16.66,-863.38
445652,-27.44,20.58,-865.34
446402,-28.42,13.72,-865.34
447152,-31.36,15.68,-864.36
447902,-31.36,16.66,-870.24
448652,-28.42,18.62,-870.24
449402,-27.44,18.62,-872.20
450152,-33.32,18.62,-871.22
450902,-31.36,15.68,-868.28
451652,-26.46,14.70,-867.30
452402,-30.38,17.64,-873.18
453152,-28.42,12.74,-864.36
453902,-28.42,15.68,-866.32
454652,-32.34,17.64,-865.34
455402,-37.24,15.68,-866.32
456152,-31.36,17.64,-868.28
456902,-27.44,18.62,-867.30
457652,-32.34,15.68,-869.26
458402,-32.34,13.72,-862.40
459151,-31.36,16.66,-863.38
459902,-28.42,13.72,-864.36
460652,-27.44,10.78,-862.40
461402,-33.32,10.78,-860.44
462152,-32.34,6.86,-861.42
462902,-31.36,11.76,-866.32
463653,-31.36,12.74,-860.44
464403,-33.32,12.74,-866.32
465154,-32.34,12.74,-865.34
465904,-36.26,15.68,-870.24
466655,-31.36,16.66,-868.28
467405,-27.44,16.66,-870.24
468155,-25.48,9.80,-868.28
468905,-28.42,14.70,-865.34
469655,-31.36,15.68,-864.36
470405,-34.30,16.66,-869.26
471155,-34.30,15.68,-869.26
471905,-33.32,15.68,-871.22
472655,-30.38,14.70,-871.22
473405,-28.42,16.66,-867.30
474155,-30.38,19.60,-871.22
474906,-28.42,15.68,-868.28
475656,-29.40,14.70,-871.22
476406,-34.30,20.58,-872.20
477157,-35.28,22.54,-870.24
477907,-32.34,22.54,-880.04
478657,-31.36,20.58,-877.10
479408,-29.40,18.62,-870.24
480158,-27.44,16.66,-864.36
480909,-28.42,20.58,-866.32
481659,-27.44,19.60,-867.30
482409,-27.44,17.64,-869.26
483160,-28.42,16.66,-870.24
483910,-26.46,16.66,-865.34
484661,-33.32,14.70,-867.30
485411,-31.36,19.60,-868.28
486161,-32.34,15.68,-868.28
486912,-29.40,15.68,-864.36
487662,-31.36,14.70,-867.30
488413,-30.38,16.66,-863.38
489164,-31.36,15.68,-863.38
489915,-28.42,14.70,-860.44
490664,-31.36,16.66,-858.48
491416,-32.34,18.62,-863.38
492165,-37.24,15.68,-865.34
492915,-34.30,18.62,-869.26
493666,-31.36,17.64,-863.38
494416,-30.38,16.66,-871.22
495166,-32.34,17.64,-866.32
495916,-31.36,14.70,-868.28
496666,-32.34,16.66,-874.16
497416,-33.32,19.60,-876.12
498166,-35.28,19.60,-867.30
498916,-33.32,18.62,-863.38
499667,-35.28,15.68,-865.34
500417,-30.38,15.68,-860.44
501167,-29.40,16.66,-858.48
501917,-32.34,16.66,-865.34
502667,-30.38,13.72,-867.30
503418,-28.42,16.66,-865.34
504168,-25.48,18.62,-860.44
504918,-26.46,18.62,-866.32
505668,-28.42,16.66,-866.32
506418,-30.38,15.68,-865.34
507168,-32.34,15.68,-859.46
507918,-31.36,14.70,-856.52
508668,-33.32,17.64,-867.30
509418,-29.40,18.62,-867.30
510168,-27.44,18.62,-868.28
510918,-32.34,14.70,-865.34
511669,-30.38,13.72,-869.26
512419,-29.40,17.64,-862.40
513169,-28.42,17.64,-871.22
513919,-33.32,15.68,-875.14
514669,-30.38,16.66,-871.22
515420,-30.38,17.64,-866.32
516170,-29.40,16.66,-867.30
516920,-31.36,15.68,-866.32
517671,-26.46,15.68,-866.32
518421,-28.42,15.68,-863.38
519171,-28.42,16.66,-867.30
519921,-31.36,17.64,-870.24
520672,-26.46,17.64,-869.26
521422,-28.42,16.66,-870.24
522172,-28.42,15.68,-865.34
522922,-30.38,16.66,-864.36
523674,-31.36,15.68,-871.22
524424,-31.36,15.68,-870.24
525174,-27.44,17.64,-877.10
525924,-30.38,17.64,-872.20
526675,-37.24,17.64,-869.26
527425,-34.30,13.72,-872.20
528176,-29.40,11.76,-875.14
528926,-26.46,14.70,-872.20
529676,-26.46,13.72,-869.26
530426,-29.40,14.70,-865.34
531177,-28.42,12.74,-864.36
531927,-31.36,14.70,-868.28
532677,-31.36,12.74,-870.24
533427,-31.36,17.64,-873.18
534178,-32.34,15.68,-873.18
534928,-32.34,18.62,-869.26
535679,-28.42,21.56,-875.14
536429,-30.38,17.64,-870.24
537179,-27.44,20.58,-869.26
537930,-35.28,16.66,-870.24
538680,-33.32,14.70,-868.28
539430,-35.28,17.64,-866.32
540181,-35.28,17.64,-863.38
540931,-31.36,16.66,-864.36
541682,-30.38,16.66,-860.44
542433,-27.44,18.62,-861.42
543183,-28.42,18.62,-862.40
543934,-30.38,18.62,-870.24
544684,-32.34,18.62,-863.38
545434,-27.44,18.62,-866.32
546184,-30.38,19.60,-864.36
546934,-30.38,22.54,-861.42
547684,-32.34,19.60,-862.40
548434,-31.36,19.60,-867.30
549184,-32.34,20.58,-865.34
549934,-31.36,21.56,-874.16
550685,-33.32,19.60,-868.28
551435,-31.36,14.70,-866.32
552185,-30.38,19.60,-867.30
552936,-28.42,14.70,-872.20
553686,-31.36,17.64,-873.18
554437,-29.40,15.68,-865.34
555187,-29.40,15.68,-859.46
555938,-31.36,17.64,-862.40
556688,-30.38,18.62,-867.30
557438,-29.40,19.60,-865.34
558188,-28.42,17.64,-868.28
558939,-31.36,22.54,-871.22
559689,-32.34,18.62,-875.14
560440,-31.36,16.66,-874.16
561190,-33.32,16.66,-873.18
561941,-32.34,16.66,-870.24
562691,-35.28,16.66,-870.24
563441,-31.36,16.66,-865.34
564192,-28.42,13.72,-865.34
564942,-29.40,15.68,-868.28
565692,-28.42,18.62,-877.10
566442,-27.44,20.58,-872.20
567193,-32.34,23.52,-867.30
567943,-31.36,17.64,-856.52
568693,-23.52,17.64,-863.38
569443,-26.46,13.72,-860.44
570194,-23.52,14.70,-860.44
570944,-26.46,15.68,-864.36
571694,-31.36,13.72,-867.30
572443,-29.40,15.68,-856.52
573194,-31.36,18.62,-867.30
573943,-29.40,15.68,-868.28
574693,-30.38,12.74,-869.26
575444,-26.46,15.68,-872.20
576194,-26.46,12.74,-869.26
576944,-27.44,10.78,-867.30
577694,-29.40,12.74,-872.20
578444,-34.30,13.72,-874.16
579194,-31.36,16.66,-876.12
579944,-32.34,15.68,-872.20
580694,-28.42,17.64,-872.20
581444,-36.26,14.70,-867.30
582194,-30.38,17.64,-867.30
582944,-26.46,16.66,-869.26
583694,-27.44,16.66,-871.22
584444,-32.34,17.64,-871.22
585194,-29.40,19.60,-866.32
585944,-32.34,20.58,-866.32
586693,-28.42,18.62,-870.24
587444,-30.38,19.60,-879.06
588194,-34.30,14.70,-866.32
588944,-33.32,16.66,-872.20
589695,-35.28,17.64,-865.34
590446,-30.38,19.60,-863.38
591196,-27.44,15.68,-864.36
591947,-29.40,16.66,-866.32
592697,-26.46,15.68,-871.22
593448,-23.52,16.66,-871.22
594197,-31.36,16.66,-868.28
594948,-32.34,14.70,-865.34
595697,-28.42,10.78,-860.44
596447,-25.48,13.72,-867.30
597197,-31.36,15.68,-866.32
597947,-31.36,14.70,-864.36
598697,-33.32,17.64,-863.38
599447,-33.32,19.60,-860.44
600197,-33.32,18.62,-871.22
600947,-31.36,17.64,-864.36
601696,-30.38,12.74,-871.22
602446,-29.40,13.72,-868.28
