=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.19
Écart min (µs),745
Écart max (µs),755
Fréquence moyenne (Hz),1332.99
Fréquence min (Hz),1324.50
Fréquence max (Hz),1342.28

t(us),X(mg),Y(mg),Z(mg)
257644,-25.48,1.96,-871.22
258394,-24.50,2.94,-881.02
259144,-23.52,4.90,-872.20
259894,-27.44,7.84,-871.22
260644,-29.40,7.84,-864.36
261394,-28.42,6.86,-864.36
262145,-29.40,6.86,-864.36
262895,-28.42,3.92,-866.32
263645,-28.42,1.96,-861.42
264395,-24.50,3.92,-870.24
265145,-23.52,2.94,-868.28
265895,-22.54,5.88,-876.12
266645,-22.54,3.92,-878.08
267395,-27.44,4.90,-866.32
268145,-27.44,3.92,-872.20
268895,-25.48,4.90,-877.10
269645,-25.48,7.84,-881.02
270394,-26.46,8.82,-872.20
271145,-22.54,8.82,-872.20
271895,-23.52,7.84,-872.20
272645,-22.54,7.84,-872.20
273395,-20.58,7.84,-866.32
274144,-20.58,6.86,-870.24
274895,-24.50,9.80,-869.26
275645,-21.56,10.78,-870.24
276395,-24.50,8.82,-865.34
277144,-27.44,9.80,-864.36
277895,-23.52,5.88,-873.18
278645,-21.56,2.94,-870.24
279395,-22.54,1.96,-869.26
280146,-23.52,4.90,-868.28
280896,-21.56,7.84,-867.30
281647,-22.54,9.80,-866.32
282397,-25.48,4.90,-870.24
283147,-20.58,4.90,-871.22
283898,-19.60,4.90,-868.28
284649,-24.50,5.88,-871.22
285399,-25.48,6.86,-870.24
286150,-22.54,3.92,-873.18
286900,-27.44,3.92,-876.12
287651,-28.42,5.88,-877.10
288401,-30.38,3.92,-875.14
289152,-29.40,3.92,-870.24
289902,-31.36,5.88,-876.12
290652,-30.38,6.86,-866.32
291403,-32.34,5.88,-870.24
292153,-21.56,6.86,-865.34
292903,-26.46,4.90,-874.16
293654,-29.40,1.96,-869.26
294404,-26.46,5.88,-874.16
295155,-23.52,6.86,-869.26
295905,-19.60,9.80,-861.42
296657,-24.50,5.88,-863.38
297406,-26.46,6.86,-858.48
298156,-27.44,5.88,-863.38
298906,-26.46,4.90,-865.34
299656,-25.48,2.94,-867.30
300406,-26.46,4.90,-869.26
301157,-27.44,4.90,-867.30
301907,-28.42,3.92,-871.22
302658,-26.46,3.92,-864.36
303408,-25.48,3.92,-869.26
304158,-25.48,1.96,-870.24
304908,-24.50,1.96,-867.30
305658,-22.54,6.86,-870.24
306408,-22.54,3.92,-875.14
307158,-26.46,4.90,-871.22
307909,-31.36,3.92,-868.28
308659,-29.40,4.90,-869.26
309410,-21.56,3.92,-870.24
310160,-24.50,3.92,-874.16
310911,-27.44,5.88,-873.18
311661,-23.52,5.88,-874.16
312411,-24.50,7.84,-875.14
313162,-21.56,5.88,-875.14
313912,-24.50,5.88,-869.26
314662,-24.50,4.90,-864.36
315413,-21.56,2.94,-862.40
316163,-20.58,5.88,-874.16
316914,-20.58,6.86,-873.18
317664,-17.64,4.90,-873.18
318414,-20.58,7.84,-869.26
319164,-22.54,5.88,-875.14
319915,-23.52,6.86,-870.24
