=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.47
Écart min (µs),746
Écart max (µs),757
Fréquence moyenne (Hz),1332.50
Fréquence min (Hz),1321.00
Fréquence max (Hz),1340.48

t(us),X(mg),Y(mg),Z(mg)
138777,-33.32,14.70,-860.44
139527,-32.34,13.72,-861.42
140278,-27.44,17.64,-859.46
141028,-28.42,18.62,-867.30
141779,-29.40,15.68,-872.20
142529,-32.34,16.66,-870.24
143280,-31.36,17.64,-869.26
144030,-33.32,18.62,-871.22
144781,-31.36,15.68,-864.36
145531,-29.40,13.72,-864.36
146282,-32.34,13.72,-864.36
147032,-36.26,17.64,-860.44
147782,-34.30,17.64,-855.54
148533,-32.34,15.68,-855.54
149283,-32.34,15.68,-855.54
150033,-31.36,14.70,-864.36
150784,-30.38,15.68,-868.28
151534,-29.40,16.66,-863.38
152285,-32.34,11.76,-869.26
153035,-29.40,12.74,-871.22
153785,-31.36,13.72,-865.34
154536,-33.32,12.74,-860.44
155286,-33.32,19.60,-862.40
156037,-30.38,16.66,-864.36
156787,-26.46,17.64,-867.30
157537,-27.44,19.60,-868.28
158287,-28.42,20.58,-864.36
159038,-29.40,17.64,-865.34
159788,-32.34,15.68,-861.42
160538,-28.42,16.66,-867.30
161289,-30.38,14.70,-860.44
162039,-28.42,17.64,-859.46
162790,-31.36,17.64,-863.38
163540,-31.36,16.66,-863.38
164291,-32.34,18.62,-867.30
165041,-26.46,15.68,-865.34
165792,-28.42,16.66,-864.36
166542,-30.38,15.68,-866.32
167293,-33.32,16.66,-862.40
168043,-32.34,15.68,-863.38
168793,-32.34,16.66,-866.32
169543,-28.42,16.66,-864.36
170293,-31.36,17.64,-871.22
171043,-29.40,15.68,-867.30
171794,-27.44,16.66,-863.38
172545,-28.42,14.70,-868.28
173295,-30.38,16.66,-867.30
174046,-32.34,19.60,-860.44
174796,-28.42,19.60,-864.36
175547,-26.46,14.70,-867.30
176297,-24.50,19.60,-865.34
177048,-26.46,21.56,-864.36
177798,-31.36,18.62,-858.48
178549,-31.36,17.64,-865.34
179300,-29.40,16.66,-866.32
180051,-34.30,15.68,-865.34
180802,-29.40,16.66,-863.38
181552,-27.44,15.68,-859.46
182303,-28.42,17.64,-865.34
183053,-26.46,14.70,-864.36
183804,-24.50,11.76,-862.40
184555,-27.44,16.66,-867.30
185305,-30.38,18.62,-871.22
186056,-24.50,14.70,-869.26
186807,-26.46,14.70,-871.22
187557,-29.40,13.72,-876.12
188308,-28.42,15.68,-878.08
189059,-31.36,14.70,-871.22
189810,-34.30,12.74,-871.22
190560,-35.28,11.76,-877.10
191311,-37.24,12.74,-869.26
192062,-35.28,13.72,-869.26
192812,-36.26,13.72,-860.44
193563,-30.38,14.70,-863.38
194314,-30.38,17.64,-868.28
195065,-31.36,17.64,-865.34
195815,-29.40,15.68,-858.48
196566,-31.36,16.66,-863.38
197316,-32.34,19.60,-863.38
198067,-31.36,16.66,-870.24
198818,-28.42,16.66,-866.32
199568,-30.38,19.60,-868.28
200319,-29.40,15.68,-870.24
201069,-27.44,14.70,-871.22
201819,-30.38,16.66,-861.42
202570,-25.48,14.70,-859.46
203320,-26.46,14.70,-862.40
