=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),750.22
Écart min (µs),746
Écart max (µs),755
Fréquence moyenne (Hz),1332.95
Fréquence min (Hz),1324.50
Fréquence max (Hz),1340.48

t(us),X(mg),Y(mg),Z(mg)
155834,-18.62,9.80,-869.26
156584,-20.58,6.86,-874.16
157334,-19.60,7.84,-870.24
158084,-20.58,5.88,-870.24
158835,-22.54,3.92,-874.16
159584,-22.54,4.90,-872.20
160335,-24.50,6.86,-871.22
161085,-24.50,7.84,-871.22
161836,-30.38,8.82,-864.36
162586,-30.38,7.84,-868.28
163337,-28.42,5.88,-872.20
164087,-28.42,2.94,-864.36
164837,-26.46,2.94,-869.26
165587,-25.48,1.96,-861.42
166338,-27.44,0.00,-867.30
167088,-19.60,0.98,-863.38
167838,-24.50,1.96,-859.46
168588,-28.42,5.88,-869.26
169339,-30.38,4.90,-869.26
170089,-28.42,4.90,-870.24
170839,-30.38,8.82,-868.28
171589,-26.46,11.76,-871.22
172339,-27.44,5.88,-875.14
173089,-28.42,3.92,-876.12
173839,-23.52,3.92,-874.16
174589,-28.42,3.92,-869.26
175339,-28.42,4.90,-872.20
176089,-26.46,7.84,-871.22
176839,-27.44,5.88,-867.30
177589,-24.50,4.90,-865.34
178339,-28.42,5.88,-866.32
179090,-28.42,2.94,-864.36
179840,-35.28,2.94,-870.24
180590,-30.38,4.90,-870.24
181340,-26.46,6.86,-864.36
182090,-31.36,3.92,-863.38
182840,-31.36,5.88,-868.28
183591,-28.42,3.92,-867.30
184341,-24.50,1.96,-865.34
185091,-22.54,0.98,-863.38
185841,-25.48,4.90,-870.24
186592,-26.46,5.88,-871.22
187343,-24.50,2.94,-873.18
188093,-21.56,5.88,-863.38
188843,-21.56,7.84,-864.36
189594,-25.48,5.88,-867.30
190344,-27.44,6.86,-868.28
191094,-23.52,7.84,-866.32
191844,-25.48,3.92,-866.32
192594,-23.52,7.84,-880.04
193345,-24.50,5.88,-876.12
194095,-21.56,6.86,-866.32
194845,-20.58,6.86,-866.32
195595,-23.52,3.92,-862.40
196345,-22.54,1.96,-867.30
197096,-21.56,1.96,-864.36
197846,-19.60,3.92,-868.28
198596,-23.52,7.84,-870.24
199347,-21.56,5.88,-868.28
200097,-21.56,1.96,-864.36
200847,-24.50,3.92,-867.30
201598,-24.50,2.94,-868.28
202347,-18.62,7.84,-867.30
203098,-24.50,5.88,-871.22
203847,-27.44,5.88,-872.20
204597,-23.52,0.98,-871.22
205347,-22.54,2.94,-872.20
206097,-21.56,5.88,-875.14
206847,-22.54,5.88,-880.04
207597,-21.56,4.90,-874.16
208347,-24.50,3.92,-868.28
209096,-24.50,3.92,-872.20
209846,-24.50,6.86,-870.24
210596,-21.56,4.90,-869.26
211346,-25.48,10.78,-861.42
212096,-26.46,6.86,-859.46
212845,-23.52,6.86,-858.48
213596,-25.48,7.84,-858.48
214346,-25.48,5.88,-859.46
215096,-22.54,5.88,-854.56
215846,-22.54,4.90,-859.46
216596,-25.48,8.82,-863.38
217347,-27.44,4.90,-862.40
218097,-27.44,2.94,-865.34
218847,-25.48,2.94,-871.22
219597,-28.42,4.90,-868.28
220347,-25.48,8.82,-867.30
221098,-23.52,6.86,-866.32
221848,-23.52,9.80,-865.34
222599,-27.44,7.84,-866.32
223349,-23.52,9.80,-873.18
224100,-22.54,8.82,-871.22
224850,-23.52,5.88,-862.40
225600,-25.48,1.96,-864.36
226351,-22.54,3.92,-870.24
227101,-24.50,3.92,-874.16
227852,-25.48,6.86,-866.32
228602,-21.56,6.86,-861.42
229352,-20.58,7.84,-858.48
230103,-20.58,6.86,-860.44
230853,-20.58,7.84,-865.34
231603,-21.56,3.92,-861.42
232354,-24.50,5.88,-856.52
233105,-26.46,5.88,-864.36
233855,-25.48,9.80,-865.34
234605,-20.58,9.80,-868.28
235355,-18.62,6.86,-864.36
236105,-19.60,5.88,-871.22
236856,-23.52,3.92,-866.32
237606,-23.52,2.94,-863.38
238356,-21.56,4.90,-865.34
239106,-23.52,6.86,-871.22
239856,-25.48,7.84,-868.28
240606,-21.56,7.84,-866.32
241356,-25.48,8.82,-871.22
242106,-24.50,6.86,-871.22
242856,-25.48,5.88,-862.40
243607,-26.46,5.88,-868.28
244357,-25.48,2.94,-866.32
245107,-27.44,3.92,-874.16
245857,-25.48,4.90,-867.30
246607,-20.58,4.90,-864.36
247358,-22.54,4.90,-859.46
248108,-22.54,3.92,-863.38
248858,-23.52,7.84,-865.34
249608,-20.58,9.80,-863.38
250359,-20.58,5.88,-872.20
251110,-20.58,5.88,-873.18
251859,-18.62,5.88,-869.26
252610,-17.64,4.90,-871.22
253360,-20.58,3.92,-867.30
254110,-23.52,2.94,-868.28
254860,-24.50,6.86,-866.32
255610,-24.50,5.88,-864.36
256361,-24.50,4.90,-869.26
257111,-24.50,4.90,-870.24
257861,-26.46,6.86,-870.24
258612,-26.46,5.88,-872.20
259362,-23.52,7.84,-859.46
260112,-22.54,5.88,-857.50
260863,-22.54,3.92,-860.44
261613,-15.68,4.90,-869.26
262364,-17.64,3.92,-873.18
263114,-16.66,5.88,-872.20
263865,-19.60,3.92,-873.18
264616,-21.56,4.90,-870.24
265366,-23.52,7.84,-869.26
266117,-19.60,2.94,-872.20
266867,-26.46,5.88,-879.06
267618,-28.42,5.88,-873.18
268368,-28.42,4.90,-875.14
269118,-27.44,3.92,-871.22
269868,-24.50,5.88,-867.30
270619,-22.54,0.98,-867.30
271369,-21.56,3.92,-866.32
272119,-24.50,3.92,-871.22
272869,-24.50,6.86,-867.30
273619,-21.56,5.88,-862.40
274370,-24.50,8.82,-865.34
275120,-24.50,5.88,-866.32
275871,-23.52,4.90,-871.22
276621,-24.50,4.90,-864.36
277371,-24.50,6.86,-866.32
278121,-19.60,9.80,-865.34
278872,-23.52,8.82,-864.36
279622,-23.52,11.76,-861.42
280372,-23.52,6.86,-866.32
281122,-25.48,5.88,-867.30
281873,-23.52,5.88,-870.24
282623,-24.50,5.88,-875.14
283373,-22.54,6.86,-869.26
284124,-24.50,9.80,-870.24
284874,-27.44,8.82,-865.34
285624,-23.52,8.82,-865.34
286374,-20.58,6.86,-867.30
287125,-24.50,3.92,-874.16
287875,-22.54,0.98,-875.14
288625,-23.52,4.90,-868.28
289376,-23.52,5.88,-865.34
290126,-29.40,4.90,-860.44
290877,-28.42,5.88,-863.38
291628,-29.40,6.86,-860.44
292378,-27.44,6.86,-864.36
293128,-28.42,5.88,-869.26
293879,-25.48,7.84,-868.28
294629,-21.56,6.86,-872.20
295380,-20.58,7.84,-872.20
296130,-20.58,6.86,-872.20
296881,-18.62,6.86,-867.30
297631,-18.62,5.88,-865.34
298381,-22.54,6.86,-877.10
299131,-24.50,6.86,-871.22
299882,-22.54,4.90,-869.26
300632,-25.48,8.82,-864.36
301382,-27.44,5.88,-869.26
302132,-24.50,3.92,-868.28
302882,-23.52,2.94,-871.22
303633,-20.58,3.92,-866.32
304383,-19.60,1.96,-862.40
305133,-20.58,3.92,-865.34
305883,-24.50,6.86,-869.26
306634,-24.50,7.84,-869.26
307384,-28.42,7.84,-864.36
308133,-28.42,3.92,-863.38
308883,-23.52,3.92,-864.36
309634,-26.46,4.90,-871.22
310384,-25.48,2.94,-869.26
311134,-24.50,7.84,-864.36
311884,-27.44,4.90,-865.34
312634,-23.52,6.86,-863.38
313384,-22.54,9.80,-868.28
314135,-23.52,7.84,-866.32
314885,-23.52,7.84,-867.30
315636,-23.52,5.88,-863.38
316386,-23.52,6.86,-870.24
317136,-19.60,8.82,-865.34
317886,-21.56,7.84,-869.26
318637,-23.52,9.80,-871.22
319387,-21.56,5.88,-867.30
320138,-22.54,1.96,-874.16
320888,-20.58,3.92,-873.18
321639,-23.52,3.92,-868.28
322389,-21.56,1.96,-870.24
323139,-25.48,5.88,-872.20
323890,-23.52,5.88,-869.26
324640,-22.54,4.90,-865.34
325390,-21.56,4.90,-856.52
326141,-21.56,7.84,-860.44
326891,-23.52,5.88,-861.42
327642,-28.42,5.88,-871.22
328392,-30.38,2.94,-870.24
329142,-27.44,5.88,-872.20
329893,-23.52,6.86,-867.30
330643,-22.54,9.80,-868.28
331394,-24.50,6.86,-864.36
332144,-21.56,3.92,-862.40
332894,-22.54,2.94,-864.36
333645,-21.56,3.92,-863.38
334396,-24.50,5.88,-865.34
335146,-19.60,4.90,-868.28
335897,-25.48,4.90,-866.32
336646,-23.52,2.94,-867.30
337397,-22.54,-0.98,-862.40
338147,-23.52,0.98,-862.40
338897,-26.46,2.94,-865.34
339647,-22.54,4.90,-871.22
340397,-21.56,2.94,-868.28
341147,-21.56,5.88,-866.32
341897,-24.50,3.92,-867.30
342647,-21.56,3.92,-870.24
343397,-22.54,3.92,-866.32
344147,-22.54,4.90,-868.28
344897,-24.50,4.90,-860.44
345647,-27.44,0.98,-860.44
346397,-27.44,1.96,-859.46
347148,-27.44,5.88,-862.40
347898,-27.44,7.84,-864.36
348649,-21.56,6.86,-862.40
349399,-21.56,7.84,-866.32
350150,-23.52,4.90,-859.46
350900,-24.50,8.82,-859.46
351650,-26.46,5.88,-866.32
352401,-24.50,5.88,-858.48
353151,-25.48,10.78,-857.50
353901,-21.56,7.84,-866.32
354652,-24.50,7.84,-878.08
355402,-21.56,6.86,-877.10
356152,-24.50,8.82,-874.16
356903,-19.60,5.88,-872.20
357653,-21.56,2.94,-863.38
358403,-22.54,3.92,-861.42
359154,-22.54,1.96,-865.34
359904,-22.54,0.98,-868.28
360655,-20.58,4.90,-871.22
361405,-21.56,4.90,-864.36
362155,-23.52,4.90,-871.22
362906,-26.46,5.88,-872.20
363656,-27.44,6.86,-868.28
364407,-21.56,6.86,-866.32
365157,-24.50,6.86,-870.24
365907,-27.44,3.92,-870.24
366657,-28.42,4.90,-873.18
367407,-30.38,2.94,-866.32
368157,-24.50,5.88,-870.24
368908,-22.54,6.86,-862.40
369658,-18.62,5.88,-868.28
370408,-21.56,8.82,-868.28
371158,-25.48,5.88,-868.28
371909,-22.54,6.86,-866.32
372658,-24.50,5.88,-868.28
373409,-22.54,2.94,-868.28
374159,-24.50,1.96,-872.20
374909,-23.52,-0.98,-873.18
375658,-26.46,3.92,-867.30
376408,-25.48,5.88,-872.20
377158,-21.56,4.90,-868.28
377908,-25.48,3.92,-870.24
378658,-26.46,3.92,-865.34
379408,-29.40,6.86,-861.42
380158,-28.42,7.84,-863.38
380908,-29.40,7.84,-867.30
381658,-23.52,1.96,-867.30
382408,-21.56,2.94,-869.26
383158,-24.50,3.92,-863.38
383908,-22.54,4.90,-864.36
384658,-19.60,5.88,-857.50
385407,-23.52,2.94,-864.36
386157,-22.54,3.92,-867.30
386906,-20.58,6.86,-866.32
387656,-24.50,2.94,-870.24
388406,-26.46,3.92,-874.16
389155,-26.46,2.94,-874.16
389905,-26.46,1.96,-869.26
390655,-23.52,1.96,-869.26
391405,-23.52,2.94,-866.32
392155,-23.52,3.92,-861.42
392905,-18.62,4.90,-861.42
393655,-19.60,5.88,-863.38
394405,-18.62,3.92,-864.36
395155,-18.62,7.84,-869.26
395904,-18.62,3.92,-864.36
396654,-21.56,0.98,-865.34
397404,-22.54,-0.98,-862.40
398155,-18.62,0.98,-873.18
398905,-17.64,-1.96,-872.20
399655,-21.56,5.88,-877.10
400405,-26.46,4.90,-876.12
401155,-25.48,5.88,-873.18
401905,-27.44,6.86,-864.36
402657,-24.50,8.82,-863.38
403406,-21.56,3.92,-865.34
404156,-24.50,6.86,-864.36
404905,-21.56,7.84,-860.44
405655,-22.54,5.88,-861.42
406405,-19.60,6.86,-862.40
407155,-17.64,7.84,-866.32
407906,-21.56,4.90,-866.32
408656,-21.56,6.86,-864.36
409406,-22.54,8.82,-865.34
410156,-25.48,7.84,-866.32
410907,-24.50,6.86,-868.28
411656,-26.46,6.86,-866.32
412406,-27.44,1.96,-860.44
413157,-23.52,2.94,-863.38
413907,-24.50,3.92,-860.44
414657,-22.54,2.94,-871.22
415407,-22.54,3.92,-870.24
416157,-26.46,0.98,-862.40
416909,-22.54,3.92,-868.28
417659,-24.50,5.88,-868.28
418410,-26.46,3.92,-863.38
419158,-24.50,6.86,-866.32
419908,-24.50,6.86,-866.32
420658,-23.52,5.88,-866.32
421408,-26.46,2.94,-868.28
422158,-25.48,4.90,-864.36
422909,-26.46,6.86,-862.40
423659,-23.52,4.90,-864.36
424409,-24.50,3.92,-863.38
425159,-22.54,5.88,-868.28
425909,-21.56,2.94,-867.30
426659,-19.60,5.88,-869.26
427409,-21.56,1.96,-860.44
428159,-23.52,6.86,-869.26
428909,-25.48,3.92,-872.20
429659,-20.58,3.92,-865.34
430409,-24.50,2.94,-867.30
431159,-19.60,0.98,-857.50
431909,-20.58,2.94,-861.42
432659,-20.58,3.92,-865.34
433410,-19.60,3.92,-862.40
434160,-21.56,2.94,-863.38
434910,-23.52,1.96,-860.44
435660,-24.50,3.92,-861.42
436411,-26.46,8.82,-865.34
437161,-26.46,8.82,-868.28
437912,-20.58,8.82,-867.30
438662,-21.56,5.88,-873.18
439412,-20.58,7.84,-876.12
440162,-16.66,5.88,-878.08
440912,-18.62,4.90,-870.24
441662,-25.48,9.80,-867.30
442412,-28.42,5.88,-867.30
443162,-26.46,4.90,-866.32
443912,-24.50,3.92,-859.46
444662,-24.50,7.84,-865.34
445412,-22.54,6.86,-865.34
446162,-21.56,8.82,-861.42
446912,-23.52,6.86,-864.36
447663,-26.46,5.88,-864.36
448413,-26.46,6.86,-867.30
449163,-27.44,9.80,-866.32
449913,-23.52,6.86,-867.30
450664,-26.46,6.86,-870.24
451414,-27.44,6.86,-861.42
452164,-26.46,2.94,-864.36
452914,-25.48,3.92,-864.36
453665,-27.44,2.94,-868.28
454415,-25.48,7.84,-864.36
455165,-26.46,3.92,-866.32
455915,-23.52,6.86,-859.46
456664,-24.50,4.90,-866.32
457415,-19.60,4.90,-867.30
458165,-26.46,5.88,-871.22
458915,-23.52,4.90,-869.26
459664,-20.58,2.94,-872.20
460414,-23.52,-0.98,-871.22
461164,-20.58,0.98,-866.32
461915,-18.62,2.94,-872.20
462665,-21.56,1.96,-868.28
463415,-24.50,3.92,-862.40
464165,-22.54,5.88,-858.48
464916,-21.56,4.90,-862.40
465666,-21.56,8.82,-871.22
466416,-23.52,9.80,-868.28
467167,-20.58,7.84,-874.16
467917,-22.54,10.78,-864.36
468667,-20.58,12.74,-868.28
469418,-21.56,11.76,-866.32
470168,-23.52,7.84,-868.28
470918,-25.48,8.82,-867.30
471668,-23.52,4.90,-862.40
472418,-30.38,5.88,-865.34
473168,-26.46,1.96,-865.34
473919,-23.52,3.92,-867.30
474669,-20.58,7.84,-862.40
475419,-21.56,6.86,-865.34
476170,-22.54,5.88,-862.40
476920,-23.52,6.86,-862.40
477670,-25.48,6.86,-870.24
478421,-26.46,7.84,-858.48
479171,-28.42,4.90,-861.42
479921,-24.50,4.90,-865.34
480672,-22.54,5.88,-867.30
481422,-24.50,5.88,-869.26
482172,-24.50,6.86,-871.22
482923,-28.42,3.92,-873.18
483673,-28.42,3.92,-871.22
484424,-30.38,6.86,-869.26
485174,-29.40,7.84,-873.18
485924,-25.48,5.88,-866.32
486675,-25.48,0.98,-867.30
487425,-27.44,4.90,-873.18
488175,-28.42,7.84,-868.28
488925,-30.38,5.88,-866.32
489675,-32.34,3.92,-869.26
490425,-26.46,5.88,-873.18
491175,-25.48,9.80,-870.24
491925,-24.50,4.90,-873.18
492676,-23.52,7.84,-866.32
493426,-20.58,6.86,-864.36
494175,-26.46,5.88,-869.26
494926,-27.44,6.86,-871.22
495676,-27.44,7.84,-871.22
496426,-26.46,4.90,-858.48
497176,-27.44,3.92,-864.36
497926,-21.56,4.90,-868.28
498675,-20.58,3.92,-865.34
499425,-20.58,4.90,-867.30
500176,-18.62,7.84,-867.30
500926,-18.62,5.88,-870.24
501676,-20.58,5.88,-867.30
502427,-22.54,6.86,-876.12
503177,-23.52,8.82,-868.28
503927,-21.56,7.84,-870.24
504677,-21.56,9.80,-871.22
505427,-24.50,5.88,-863.38
506178,-20.58,5.88,-861.42
506929,-20.58,6.86,-875.14
507679,-24.50,5.88,-871.22
508429,-21.56,5.88,-864.36
509180,-28.42,4.90,-866.32
509930,-25.48,4.90,-873.18
510681,-22.54,6.86,-872.20
511431,-25.48,7.84,-876.12
512181,-22.54,5.88,-862.40
512931,-22.54,9.80,-861.42
513681,-24.50,3.92,-864.36
514431,-18.62,1.96,-870.24
515181,-23.52,0.98,-868.28
515932,-21.56,4.90,-863.38
516682,-22.54,2.94,-864.36
517432,-22.54,2.94,-862.40
518182,-27.44,3.92,-864.36
518933,-27.44,5.88,-868.28
519683,-25.48,0.98,-865.34
520433,-26.46,3.92,-867.30
521184,-27.44,2.94,-864.36
521934,-25.48,4.90,-865.34
522684,-22.54,4.90,-865.34
523435,-25.48,5.88,-863.38
524185,-26.46,3.92,-869.26
524936,-22.54,6.86,-872.20
525686,-21.56,7.84,-876.12
526437,-24.50,8.82,-874.16
527187,-25.48,4.90,-873.18
527937,-23.52,4.90,-859.46
528687,-21.56,4.90,-859.46
529437,-23.52,4.90,-870.24
530188,-20.58,8.82,-873.18
530938,-18.62,7.84,-866.32
531688,-22.54,5.88,-863.38
532438,-18.62,4.90,-863.38
533189,-17.64,5.88,-864.36
533939,-24.50,4.90,-869.26
534690,-20.58,4.90,-873.18
535440,-23.52,6.86,-870.24
536190,-27.44,5.88,-873.18
536940,-26.46,8.82,-866.32
537691,-26.46,7.84,-869.26
538441,-24.50,6.86,-865.34
539191,-23.52,5.88,-870.24
539941,-22.54,6.86,-871.22
540692,-24.50,6.86,-875.14
541442,-22.54,6.86,-873.18
542193,-25.48,6.86,-876.12
542943,-27.44,6.86,-873.18
543693,-19.60,3.92,-868.28
544443,-21.56,0.98,-856.52
545193,-18.62,6.86,-859.46
545944,-19.60,8.82,-861.42
546694,-24.50,7.84,-870.24
547444,-24.50,6.86,-872.20
548195,-23.52,5.88,-866.32
548946,-22.54,1.96,-874.16
549696,-28.42,2.94,-869.26
550447,-26.46,-0.98,-863.38
551197,-28.42,4.90,-862.40
551947,-23.52,8.82,-866.32
552698,-28.42,1.96,-868.28
553448,-21.56,2.94,-872.20
554198,-23.52,1.96,-866.32
554949,-24.50,4.90,-861.42
555699,-23.52,5.88,-860.44
556449,-25.48,3.92,-862.40
557199,-22.54,2.94,-863.38
557951,-23.52,2.94,-864.36
558700,-23.52,4.90,-866.32
559450,-24.50,2.94,-871.22
560201,-24.50,2.94,-874.16
560951,-29.40,3.92,-873.18
561701,-32.34,0.98,-865.34
562452,-29.40,4.90,-867.30
563202,-29.40,6.86,-860.44
563952,-32.34,5.88,-865.34
564703,-24.50,7.84,-865.34
565453,-26.46,2.94,-867.30
566203,-25.48,5.88,-871.22
566954,-24.50,3.92,-872.20
567704,-29.40,3.92,-865.34
568455,-28.42,4.90,-866.32
569205,-27.44,6.86,-860.44
569956,-27.44,3.92,-867.30
570706,-21.56,2.94,-872.20
571457,-24.50,4.90,-874.16
572207,-23.52,4.90,-869.26
572958,-23.52,6.86,-874.16
573708,-22.54,1.96,-873.18
574458,-22.54,2.94,-868.28
575209,-20.58,4.90,-867.30
575959,-27.44,2.94,-867.30
576709,-25.48,2.94,-867.30
577460,-24.50,4.90,-873.18
578210,-22.54,5.88,-868.28
578960,-23.52,8.82,-867.30
579710,-24.50,3.92,-863.38
580460,-20.58,7.84,-864.36
581211,-24.50,5.88,-864.36
581961,-25.48,6.86,-868.28
582711,-28.42,5.88,-866.32
583462,-23.52,8.82,-863.38
584212,-24.50,12.74,-871.22
584962,-22.54,9.80,-872.20
585712,-24.50,4.90,-866.32
586463,-21.56,6.86,-869.26
587214,-25.48,7.84,-864.36
587964,-26.46,3.92,-868.28
588715,-27.44,2.94,-871.22
589465,-27.44,5.88,-868.28
590216,-24.50,4.90,-872.20
590966,-20.58,3.92,-867.30
591716,-25.48,2.94,-873.18
592467,-25.48,2.94,-874.16
593218,-26.46,4.90,-871.22
593967,-28.42,4.90,-876.12
594718,-27.44,3.92,-863.38
595468,-26.46,4.90,-864.36
596218,-21.56,7.84,-861.42
596968,-27.44,6.86,-857.50
597719,-26.46,5.88,-867.30
598469,-23.52,3.92,-865.34
599219,-20.58,4.90,-865.34
599968,-24.50,3.92,-866.32
600719,-26.46,5.88,-868.28
601468,-23.52,4.90,-864.36
602219,-24.50,5.88,-868.28
602969,-26.46,5.88,-863.38
603719,-25.48,2.94,-861.42
604470,-27.44,6.86,-865.34
605220,-30.38,7.84,-862.40
605971,-29.40,4.90,-865.34
606721,-29.40,6.86,-863.38
607471,-30.38,5.88,-860.44
