=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),656
Écart max (µs),1062
Fréquence moyenne (Hz),1026.71
Fréquence min (Hz),941.62
Fréquence max (Hz),1524.39

t(us),X(mg),Y(mg),Z(mg)
148186,-7.84,27.44,986.86
148972,-5.88,27.44,988.82
149691,-6.86,27.44,987.84
150479,-3.92,26.46,990.78
151200,-4.90,25.48,984.90
151989,-7.84,26.46,983.92
152770,-6.86,28.42,982.94
153491,-4.90,30.38,983.92
154276,-10.78,28.42,987.84
154999,-7.84,24.50,990.78
155781,-5.88,29.40,993.72
156504,-5.88,30.38,992.74
157288,-5.88,30.38,985.88
158080,-4.90,27.44,988.82
158794,-4.90,25.48,982.94
159594,-5.88,26.46,984.90
160317,-5.88,29.40,984.90
161103,-5.88,25.48,984.90
161823,-3.92,25.48,980.98
162609,-8.82,25.48,981.96
163331,-7.84,26.46,983.92
164118,-5.88,26.46,982.94
164837,-9.80,26.46,987.84
165624,-10.78,24.50,979.02
166413,-5.88,28.42,975.10
167132,-10.78,26.46,974.12
167919,-6.86,27.44,971.18
168640,-2.94,26.46,973.14
169429,-5.88,25.48,976.08
170149,-6.86,25.48,979.02
170942,-5.88,23.52,983.92
171668,-7.84,26.46,980.98
172452,-7.84,25.48,982.94
173175,-6.86,26.46,978.04
173956,-5.88,24.50,980.98
174678,-7.84,22.54,977.06
175462,-6.86,25.48,980.00
176251,-10.78,25.48,978.04
176967,-9.80,24.50,976.08
177756,-7.84,24.50,980.00
178475,-8.82,23.52,982.94
179264,-8.82,20.58,984.90
179984,-7.84,22.54,982.94
180770,-5.88,24.50,986.86
181557,-1.96,24.50,981.96
182279,-5.88,25.48,986.86
183065,-6.86,28.42,988.82
183784,-2.94,27.44,984.90
184570,-5.88,26.46,989.80
185291,-5.88,27.44,982.94
186076,-5.88,26.46,981.96
186794,-4.90,28.42,984.90
187582,-3.92,32.34,979.02
188369,-5.88,28.42,982.94
189088,-4.90,24.50,978.04
189872,-2.94,26.46,977.06
190593,-3.92,28.42,979.02
191380,-3.92,29.40,981.96
192099,-4.90,27.44,987.84
192883,-0.98,24.50,989.80
193670,-0.98,26.46,989.80
194391,-5.88,29.40,989.80
195177,-3.92,26.46,988.82
195895,-6.86,27.44,990.78
196681,-7.84,30.38,988.82
197403,-9.80,30.38,986.86
198190,-7.84,30.38,990.78
198910,-9.80,28.42,991.76
199694,-8.82,26.46,986.86
200482,-7.84,28.42,982.94
201202,-5.88,27.44,985.88
201991,-4.90,26.46,972.16
202707,-6.86,23.52,980.98
203496,-6.86,25.48,984.90
204213,-6.86,25.48,983.92
205003,-6.86,22.54,984.90
205719,-5.88,25.48,981.96
206508,-6.86,24.50,976.08
207291,-6.86,24.50,976.08
208015,-4.90,24.50,980.00
208795,-5.88,26.46,979.02
209520,-7.84,23.52,983.92
210305,-6.86,24.50,989.80
211027,-7.84,23.52,981.96
211809,-7.84,23.52,978.04
212533,-4.90,24.50,974.12
213304,-3.92,21.56,970.20
214096,-2.94,18.62,972.16
214844,-3.92,23.52,972.16
215570,-8.82,26.46,974.12
216355,-3.92,25.48,981.96
217080,-3.92,29.40,978.04
217861,-4.90,24.50,983.92
218650,-5.88,26.46,985.88
219368,-6.86,24.50,984.90
220157,-8.82,26.46,986.86
220871,-6.86,28.42,981.96
221661,-0.98,24.50,981.96
222380,-4.90,25.48,978.04
223168,-7.84,28.42,976.08
223949,-7.84,24.50,977.06
224672,-7.84,25.48,976.08
225456,-6.86,26.46,977.06
226179,-8.82,26.46,972.16
226959,-9.80,27.44,977.06
227683,-7.84,26.46,978.04
228467,-7.84,24.50,975.10
229257,-7.84,28.42,977.06
229972,-1.96,29.40,976.08
230762,-4.90,29.40,981.96
231479,-2.94,27.44,986.86
232269,-5.88,25.48,989.80
232989,-4.90,25.48,987.84
233773,-5.88,24.50,983.92
234491,-12.74,28.42,984.90
235280,-4.90,28.42,987.84
236065,-4.90,27.44,985.88
236783,-1.96,26.46,982.94
237570,-2.94,27.44,982.94
238291,-2.94,29.40,982.94
239077,-4.90,30.38,987.84
239794,-5.88,29.40,988.82
240582,-7.84,24.50,983.92
241369,-8.82,23.52,987.84
242087,-8.82,25.48,981.96
242872,-7.84,26.46,981.96
243593,-6.86,27.44,980.98
244380,-10.78,25.48,984.90
245099,-8.82,23.52,988.82
245883,-6.86,23.52,989.80
246670,-4.90,26.46,990.78
247391,-2.94,27.44,982.94
248177,-3.92,24.50,976.08
248895,-5.88,24.50,980.00
249682,-4.90,25.48,981.96
250403,-7.84,30.38,981.96
251190,-4.90,29.40,981.96
251910,-2.94,26.46,977.06
252695,-2.94,25.48,979.02
253484,-2.94,26.46,975.10
254202,-0.98,24.50,969.22
254991,-3.92,24.50,967.26
255706,-1.96,28.42,974.12
256496,-0.98,29.40,973.14
257214,-6.86,23.52,976.08
258005,-5.88,23.52,980.00
258721,-3.92,24.50,976.08
259512,-3.92,25.48,972.16
260297,-5.88,26.46,979.02
261020,-5.88,25.48,976.08
261803,-6.86,28.42,974.12
262526,-5.88,25.48,971.18
263311,-1.96,27.44,970.20
264033,-2.94,27.44,974.12
264816,-5.88,27.44,975.10
265539,-7.84,26.46,976.08
266323,-6.86,25.48,971.18
267114,-4.90,25.48,980.00
267827,-2.94,24.50,972.16
268617,-2.94,23.52,973.14
269334,-6.86,22.54,979.02
270124,-6.86,25.48,976.08
270839,-12.74,23.52,982.94
271629,-9.80,25.48,990.78
272413,-12.74,26.46,989.80
273135,-11.76,27.44,980.00
273917,-6.86,25.48,983.92
274640,-5.88,25.48,981.96
275425,-6.86,23.52,982.94
276147,-2.94,24.50,985.88
276927,-3.92,26.46,987.84
277650,-2.94,25.48,989.80
278435,-5.88,24.50,987.84
279159,-1.96,27.44,983.92
279938,-3.92,32.34,983.92
280728,-3.92,28.42,985.88
281446,-2.94,28.42,983.92
282235,-0.98,29.40,983.92
282949,-4.90,31.36,988.82
283738,1.96,28.42,987.84
284526,3.92,29.40,984.90
285247,0.00,24.50,986.86
286033,0.00,27.44,986.86
286750,0.00,25.48,986.86
287537,-0.98,24.50,988.82
288259,-1.96,26.46,988.82
289044,-1.96,29.40,983.92
289762,0.00,29.40,981.96
290548,-2.94,31.36,978.04
291336,-3.92,29.40,978.04
292056,-4.90,26.46,977.06
292840,-4.90,28.42,978.04
293558,-0.98,29.40,980.00
294346,-2.94,28.42,980.98
295065,-2.94,28.42,980.98
295850,-4.90,20.58,974.12
296637,-3.92,19.60,975.10
297359,-5.88,24.50,974.12
298146,-7.84,26.46,976.08
298865,-5.88,24.50,976.08
299653,-5.88,25.48,979.02
300375,-4.90,26.46,980.00
301160,-4.90,29.40,978.04
301944,-4.90,26.46,981.96
302662,-1.96,23.52,975.10
303450,-4.90,25.48,976.08
304169,-9.80,25.48,980.00
304956,-9.80,24.50,981.96
305678,-9.80,28.42,976.08
306466,-8.82,27.44,979.02
307186,-7.84,27.44,979.02
307973,-9.80,25.48,974.12
308757,-11.76,23.52,980.00
309479,-8.82,24.50,981.96
310266,-7.84,26.46,980.00
310989,-5.88,28.42,980.98
311770,-7.84,27.44,973.14
312491,-9.80,24.50,977.06
313276,-5.88,27.44,981.96
314065,-6.86,26.46,981.96
314781,-8.82,25.48,978.04
315570,-8.82,28.42,976.08
316303,-9.80,27.44,980.98
317094,-6.86,24.50,984.90
317844,-5.88,25.48,980.98
318570,-3.92,27.44,981.96
319355,-8.82,26.46,980.00
320080,-5.88,31.36,980.00
320861,-3.92,32.34,980.98
321584,-3.92,27.44,975.10
322368,-6.86,28.42,983.92
323091,-4.90,24.50,984.90
323871,-2.94,26.46,986.86
324661,-1.96,25.48,987.84
325380,-7.84,21.56,979.02
326168,-7.84,24.50,988.82
326883,-2.94,21.56,987.84
327672,-2.94,23.52,988.82
328390,-7.84,27.44,982.94
329180,-5.88,25.48,979.02
329961,-2.94,25.48,983.92
330683,-4.90,25.48,986.86
331467,-3.92,26.46,986.86
332190,-4.90,26.46,984.90
332972,-2.94,28.42,980.98
333695,-4.90,28.42,981.96
334479,-5.88,30.38,975.10
335269,-6.86,29.40,973.14
335989,-5.88,29.40,972.16
336773,-4.90,28.42,968.24
337491,-3.92,26.46,975.10
338280,-7.84,23.52,978.04
338999,-8.82,21.56,980.98
339783,-3.92,22.54,984.90
340570,-7.84,23.52,979.02
341291,-4.90,22.54,977.06
342076,-4.90,25.48,978.04
342794,-4.90,26.46,980.98
343582,-4.90,26.46,985.88
344303,-11.76,25.48,985.88
345087,-8.82,27.44,981.96
345871,-10.78,25.48,982.94
346589,-9.80,21.56,973.14
347378,-4.90,25.48,975.10
348096,-3.92,25.48,981.96
348883,-4.90,23.52,984.90
349603,-1.96,24.50,979.02
350391,-3.92,27.44,977.06
351111,-8.82,23.52,984.90
351895,-8.82,21.56,984.90
352681,-5.88,23.52,982.94
353402,-7.84,24.50,982.94
354190,-9.80,23.52,978.04
354910,-5.88,24.50,971.18
355695,-4.90,24.50,978.04
356417,-6.86,23.52,978.04
357203,-5.88,25.48,980.98
357921,-3.92,28.42,981.96
358707,-5.88,27.44,982.94
359496,-9.80,24.50,980.98
360213,-6.86,24.50,979.02
361003,-9.80,25.48,986.86
361719,-8.82,26.46,985.88
362508,-15.68,26.46,983.92
363225,-10.78,29.40,986.86
364015,-8.82,25.48,992.74
364795,-8.82,24.50,990.78
365520,-6.86,24.50,984.90
366304,-7.84,26.46,981.96
367027,-8.82,26.46,986.86
367809,-8.82,29.40,984.90
368533,-7.84,25.48,982.94
369317,-9.80,24.50,986.86
370041,-5.88,31.36,984.90
370823,-3.92,29.40,980.98
371615,-5.88,26.46,981.96
372332,-4.90,24.50,983.92
373123,-3.92,24.50,979.02
373839,-5.88,22.54,980.00
374629,-8.82,26.46,977.06
375347,-8.82,28.42,979.02
376138,-7.84,26.46,981.96
376854,-9.80,27.44,977.06
377644,-9.80,28.42,980.00
378429,-5.88,29.40,984.90
379152,-4.90,29.40,975.10
379934,-5.88,27.44,975.10
380655,-3.92,27.44,980.00
381439,-4.90,29.40,981.96
382162,-5.88,27.44,976.08
382944,-6.86,25.48,977.06
383668,-4.90,26.46,969.22
384452,-4.90,24.50,972.16
385241,-9.80,25.48,976.08
385956,-3.92,23.52,977.06
386748,-3.92,23.52,978.04
387465,-5.88,25.48,975.10
388255,-7.84,26.46,979.02
388970,-5.88,24.50,976.08
389758,-6.86,26.46,975.10
390545,-2.94,25.48,978.04
391266,-6.86,27.44,976.08
392054,-4.90,25.48,979.02
392773,-0.98,24.50,977.06
393558,-1.96,22.54,975.10
394280,0.00,23.52,983.92
395046,-4.90,25.48,986.86
395833,-3.92,27.44,983.92
396551,-6.86,26.46,986.86
397340,-6.86,26.46,986.86
398057,-3.92,25.48,987.84
398843,-7.84,27.44,988.82
399629,-3.92,27.44,993.72
400351,-5.88,23.52,986.86
401138,-8.82,27.44,984.90
401855,-5.88,31.36,991.76
402640,-4.90,30.38,986.86
403362,-5.88,28.42,988.82
404148,-4.90,30.38,988.82
404934,-8.82,28.42,984.90
405653,-7.84,30.38,984.90
406441,-6.86,34.30,984.90
407158,-7.84,33.32,982.94
407944,-7.84,28.42,988.82
408662,-10.78,28.42,982.94
409450,-6.86,25.48,985.88
410169,-8.82,26.46,982.94
410956,-4.90,27.44,981.96
411742,-5.88,28.42,987.84
412464,-4.90,30.38,984.90
413252,-3.92,31.36,982.94
413970,-4.90,26.46,982.94
414757,-1.96,28.42,977.06
415479,-4.90,30.38,977.06
416266,-0.98,27.44,980.00
416989,-2.94,28.42,980.00
417821,-3.92,27.44,975.10
418557,-5.88,23.52,976.08
419277,-4.90,24.50,972.16
420044,-2.94,23.52,974.12
420830,-1.96,21.56,978.04
421550,-4.90,20.58,980.00
422339,0.98,27.44,976.08
423057,-3.92,29.40,978.04
423843,-2.94,28.42,976.08
424562,0.00,27.44,977.06
425351,0.00,26.46,977.06
426138,-1.96,22.54,983.92
426859,-3.92,23.52,973.14
427645,-4.90,23.52,974.12
428367,-3.92,25.48,971.18
429154,-2.94,24.50,972.16
429872,-7.84,24.50,970.20
430656,-7.84,24.50,978.04
431378,-7.84,22.54,977.06
432162,-5.88,23.52,979.02
432949,-6.86,21.56,982.94
433668,-2.94,21.56,976.08
434456,-4.90,22.54,973.14
435175,-6.86,23.52,978.04
435959,-6.86,26.46,981.96
436678,-5.88,29.40,980.98
437466,-9.80,24.50,980.98
438252,-8.82,24.50,992.74
438972,-8.82,25.48,985.88
439757,-4.90,27.44,982.94
440480,-4.90,27.44,982.94
441265,-4.90,28.42,977.06
441987,-7.84,26.46,981.96
442770,-9.80,30.38,980.98
443558,-3.92,28.42,985.88
444275,-8.82,27.44,982.94
445065,-5.88,26.46,983.92
445780,-4.90,27.44,982.94
446570,-5.88,29.40,984.90
447288,-9.80,30.38,982.94
448080,-7.84,25.48,981.96
448794,-8.82,28.42,981.96
449586,-10.78,30.38,981.96
450370,-6.86,35.28,982.94
451094,-5.88,34.30,982.94
451875,-5.88,31.36,984.90
452600,-6.86,29.40,990.78
453384,-5.88,31.36,988.82
454109,-5.88,30.38,986.86
454889,-11.76,31.36,986.86
455615,-7.84,30.38,983.92
456398,-7.84,29.40,988.82
457188,-6.86,27.44,981.96
457903,-9.80,23.52,978.04
458692,-9.80,22.54,984.90
459410,-8.82,23.52,983.92
460200,-3.92,21.56,984.90
460916,-3.92,26.46,989.80
461707,-10.78,31.36,986.86
462491,-11.76,32.34,986.86
463213,-8.82,27.44,982.94
463999,-5.88,27.44,973.14
464717,-5.88,24.50,979.02
465505,-5.88,24.50,979.02
466226,-2.94,21.56,974.12
467010,-3.92,23.52,977.06
467794,-2.94,24.50,980.98
468515,-6.86,23.52,971.18
469303,-2.94,24.50,978.04
470021,-3.92,22.54,979.02
470805,-3.92,22.54,978.04
471522,-2.94,20.58,971.18
472311,-4.90,22.54,980.00
473095,-2.94,25.48,979.02
473816,-5.88,25.48,975.10
474602,-6.86,25.48,976.08
475323,-6.86,23.52,976.08
476110,-7.84,23.52,973.14
476828,-8.82,23.52,978.04
477615,-8.82,23.52,980.98
478337,-2.94,27.44,986.86
479122,-1.96,25.48,985.88
479906,-2.94,23.52,982.94
480624,-1.96,19.60,984.90
481413,-6.86,24.50,983.92
482132,-4.90,26.46,986.86
482919,-5.88,26.46,990.78
483637,-3.92,26.46,986.86
484425,-8.82,27.44,980.98
485210,-9.80,24.50,983.92
485927,-6.86,29.40,981.96
486713,-6.86,30.38,977.06
487435,-10.78,29.40,980.00
488221,-7.84,29.40,980.98
488939,-5.88,29.40,980.00
489726,-7.84,28.42,983.92
490515,-9.80,29.40,989.80
491233,-7.84,27.44,982.94
492025,-4.90,28.42,985.88
492739,-3.92,27.44,988.82
493528,-5.88,27.44,979.02
494246,-9.80,28.42,982.94
495037,-8.82,29.40,986.86
495816,-6.86,30.38,987.84
496539,-7.84,34.30,974.12
497323,-2.94,31.36,977.06
498047,-3.92,28.42,983.92
498827,-3.92,28.42,981.96
499550,-5.88,30.38,980.00
500334,-5.88,27.44,986.86
501057,-3.92,27.44,980.00
501840,-5.88,25.48,981.96
502629,-5.88,25.48,979.02
503347,-3.92,28.42,982.94
504138,-3.92,26.46,977.06
504852,-5.88,24.50,977.06
505644,-4.90,27.44,973.14
506362,-1.96,25.48,975.10
507152,-2.94,21.56,977.06
507934,-2.94,22.54,977.06
508656,-3.92,23.52,971.18
509440,-2.94,21.56,973.14
510163,-0.98,23.52,975.10
510944,-0.98,24.50,975.10
511668,-3.92,25.48,970.20
512452,-6.86,23.52,976.08
513175,-5.88,25.48,975.10
513956,-6.86,24.50,981.96
514748,-4.90,26.46,975.10
515465,-4.90,25.48,969.22
516256,-7.84,25.48,969.22
516972,-4.90,26.46,973.14
517762,0.00,24.50,973.14
518480,-1.96,21.56,980.00
519270,-5.88,21.56,988.82
520055,-6.86,23.52,988.82
520834,-9.80,23.52,985.88
521561,-11.76,23.52,987.84
522285,-10.78,21.56,989.80
523042,-4.90,22.54,984.90
523829,-5.88,24.50,979.02
524548,-10.78,19.60,989.80
525336,-6.86,21.56,986.86
526055,-7.84,19.60,990.78
526840,-8.82,19.60,991.76
527624,-7.84,20.58,988.82
528346,-11.76,26.46,989.80
529132,-4.90,28.42,985.88
529852,-6.86,28.42,985.88
530637,-2.94,27.44,989.80
531360,-3.92,25.48,984.90
532146,-7.84,21.56,986.86
532867,-3.92,21.56,984.90
533655,-5.88,22.54,981.96
534377,-2.94,25.48,980.98
535162,-2.94,25.48,984.90
535949,-0.98,27.44,990.78
536725,-3.92,28.42,991.76
537499,-3.92,29.40,990.78
538200,-3.92,28.42,988.82
538923,-7.84,31.36,989.80
539710,-5.88,27.44,984.90
540433,-2.94,30.38,982.94
541219,-3.92,28.42,983.92
542010,-5.88,31.36,979.02
542726,-2.94,32.34,974.12
543517,-0.98,29.40,976.08
544235,-7.84,27.44,980.00
545027,-8.82,27.44,982.94
545742,-9.80,29.40,981.96
546533,-8.82,29.40,980.98
547250,-5.88,27.44,982.94
548041,-9.80,28.42,982.94
548823,-6.86,25.48,977.06
549548,-6.86,27.44,969.22
550332,-4.90,30.38,975.10
551055,-3.92,29.40,974.12
551836,-3.92,30.38,975.10
552558,-6.86,29.40,969.22
553342,-7.84,27.44,968.24
554065,-2.94,24.50,964.32
554848,-4.90,23.52,967.26
555573,-4.90,21.56,972.16
556358,-2.94,20.58,978.04
557148,-5.88,20.58,973.14
557861,-6.86,22.54,979.02
558653,-6.86,22.54,978.04
559370,-8.82,24.50,980.98
560161,-9.80,22.54,984.90
560877,-6.86,22.54,980.00
561668,-8.82,23.52,984.90
562453,-10.78,26.46,984.90
563175,-7.84,21.56,977.06
563956,-6.86,21.56,976.08
564681,-7.84,22.54,979.02
565465,-11.76,25.48,979.02
566190,-10.78,25.48,982.94
566972,-7.84,26.46,983.92
567696,-7.84,28.42,981.96
568479,-6.86,27.44,986.86
569204,-6.86,23.52,986.86
569989,-10.78,23.52,982.94
570773,-10.78,22.54,980.98
571491,-8.82,25.48,985.88
572280,-6.86,28.42,986.86
572999,-5.88,26.46,980.98
573786,-4.90,29.40,985.88
574504,-4.90,27.44,983.92
575293,-1.96,28.42,983.92
