=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),870.99
Écart min (µs),669
Écart max (µs),1491
Fréquence moyenne (Hz),1148.11
Fréquence min (Hz),670.69
Fréquence max (Hz),1494.77

t(us),X(mg),Y(mg),Z(mg)
157185,21.56,40.18,993.72
157972,20.58,39.20,995.68
158696,24.50,43.12,995.68
159485,22.54,41.16,989.80
160208,19.60,38.22,985.88
160999,18.62,38.22,989.80
161786,19.60,43.12,984.90
162511,22.54,45.08,985.88
163301,22.54,42.14,993.72
164026,19.60,40.18,989.80
164814,19.60,40.18,991.76
165539,17.64,42.14,991.76
166329,23.52,40.18,991.76
167054,18.62,41.16,986.86
167839,17.64,39.20,990.78
168563,12.74,37.24,990.78
169352,17.64,39.20,988.82
170076,19.60,42.14,991.76
170861,22.54,44.10,991.76
171586,18.62,41.16,992.74
172375,15.68,41.16,988.82
173098,22.54,42.14,991.76
173883,21.56,41.16,991.76
174605,18.62,42.14,991.76
175395,21.56,43.12,988.82
176120,22.54,40.18,987.84
176906,22.54,40.18,984.90
177629,23.52,41.16,987.84
178418,26.46,40.18,990.78
179143,22.54,38.22,988.82
179928,22.54,39.20,991.76
180653,19.60,40.18,989.80
181443,15.68,39.20,988.82
182165,18.62,39.20,986.86
182951,21.56,37.24,982.94
183739,21.56,40.18,988.82
184462,19.60,39.20,987.84
185252,20.58,38.22,985.88
185972,23.52,38.22,989.80
186762,19.60,39.20,986.86
187485,20.58,37.24,993.72
188274,20.58,40.18,992.74
188998,19.60,42.14,988.82
189786,20.58,44.10,993.72
190511,24.50,46.06,995.68
191300,23.52,45.08,991.76
192025,17.64,42.14,985.88
192811,17.64,43.12,989.80
193535,15.68,43.12,986.86
194323,20.58,40.18,989.80
195047,16.66,39.20,991.76
195835,20.58,39.20,991.76
196558,19.60,39.20,987.84
197347,24.50,38.22,983.92
198074,22.54,39.20,986.86
198861,25.48,40.18,982.94
199586,22.54,39.20,983.92
200375,21.56,38.22,984.90
201164,23.52,42.14,994.70
201883,20.58,43.12,987.84
202672,19.60,40.18,986.86
203395,21.56,41.16,989.80
204187,23.52,41.16,992.74
204906,23.52,43.12,995.68
205695,21.56,39.20,997.64
206418,23.52,39.20,997.64
207209,26.46,39.20,984.90
207943,24.50,41.16,987.84
208728,26.46,38.22,983.92
209453,23.52,41.16,987.84
210220,19.60,41.16,991.76
211013,18.62,44.10,987.84
211728,22.54,40.18,979.02
212518,25.48,42.14,981.96
213236,24.50,45.08,989.80
214027,24.50,44.10,986.86
214742,24.50,43.12,992.74
215533,22.54,41.16,987.84
216317,19.60,41.16,990.78
217041,14.70,42.14,987.84
217823,16.66,39.20,982.94
218548,19.60,38.22,994.70
219332,18.62,41.16,987.84
220055,17.64,41.16,985.88
220836,21.56,38.22,986.86
221624,17.64,41.16,985.88
222343,20.58,41.16,986.86
223132,22.54,38.22,990.78
223848,21.56,41.16,992.74
224640,22.54,41.16,992.74
225366,22.54,39.20,989.80
226153,25.48,38.22,991.76
226871,17.64,40.18,992.74
227656,17.64,40.18,994.70
228445,18.62,41.16,995.68
229164,18.62,41.16,990.78
229949,16.66,40.18,984.90
230670,20.58,41.16,987.84
231458,25.48,40.18,985.88
232176,20.58,42.14,986.86
232961,21.56,40.18,984.90
233748,18.62,39.20,991.76
234470,20.58,42.14,987.84
235255,14.70,42.14,987.84
235973,23.52,40.18,991.76
236758,22.54,42.14,989.80
237480,18.62,41.16,990.78
238265,18.62,37.24,987.84
239055,16.66,40.18,990.78
239770,20.58,41.16,984.90
240558,21.56,41.16,986.86
241275,19.60,41.16,986.86
242065,22.54,41.16,993.72
242846,21.56,39.20,988.82
243570,22.54,39.20,983.92
244354,21.56,38.22,988.82
245080,20.58,39.20,990.78
245861,20.58,40.18,989.80
246586,20.58,43.12,991.76
247369,19.60,43.12,988.82
248093,18.62,41.16,993.72
248875,16.66,41.16,994.70
249601,15.68,44.10,997.64
250385,12.74,42.14,993.72
251175,16.66,43.12,995.68
251889,16.66,41.16,992.74
252681,17.64,38.22,988.82
253398,17.64,44.10,988.82
254188,15.68,43.12,990.78
254969,22.54,43.12,994.70
255692,22.54,38.22,988.82
256476,21.56,42.14,988.82
257199,15.68,39.20,980.98
257985,15.68,41.16,986.86
258704,13.72,41.16,982.94
259490,12.74,43.12,991.76
260213,14.70,41.16,986.86
260999,16.66,41.16,984.90
261786,19.60,45.08,990.78
262504,20.58,45.08,990.78
263293,18.62,41.16,989.80
264013,15.68,41.16,992.74
264801,18.62,43.12,994.70
265520,20.58,40.18,989.80
266309,22.54,40.18,997.64
267094,22.54,43.12,995.68
267814,18.62,39.20,991.76
268599,19.60,42.14,987.84
269321,18.62,42.14,989.80
270107,17.64,38.22,986.86
270825,19.60,44.10,990.78
271611,20.58,43.12,995.68
272334,20.58,41.16,999.60
273121,16.66,40.18,995.68
273906,17.64,38.22,996.66
274624,11.76,44.10,993.72
275413,19.60,40.18,990.78
276132,19.60,39.20,997.64
276919,19.60,38.22,992.74
277637,18.62,38.22,989.80
278426,21.56,40.18,998.62
279147,24.50,42.14,992.74
279934,19.60,41.16,989.80
280719,15.68,43.12,986.86
281442,15.68,43.12,987.84
282228,17.64,40.18,986.86
282949,18.62,42.14,988.82
283734,21.56,41.16,987.84
284456,22.54,41.16,989.80
285241,20.58,39.20,984.90
286031,22.54,40.18,990.78
286745,17.64,39.20,987.84
287535,23.52,41.16,986.86
288253,24.50,40.18,983.92
289044,24.50,42.14,984.90
289757,21.56,44.10,986.86
290548,23.52,41.16,985.88
291265,20.58,39.20,989.80
292055,20.58,43.12,987.84
292836,15.68,42.14,987.84
293559,19.60,39.20,986.86
294342,20.58,36.26,988.82
295065,17.64,37.24,990.78
295848,15.68,41.16,991.76
296574,16.66,41.16,994.70
297358,19.60,41.16,996.66
298082,19.60,38.22,992.74
298861,18.62,40.18,987.84
299653,16.66,44.10,987.84
300369,17.64,42.14,986.86
301160,16.66,42.14,993.72
301875,19.60,38.22,986.86
302666,21.56,41.16,991.76
303384,19.60,39.20,994.70
304176,19.60,40.18,993.72
304956,19.60,43.12,995.68
305681,20.58,42.14,988.82
306465,20.58,40.18,990.78
307190,21.56,41.16,992.74
307972,18.62,40.18,986.86
308696,19.60,42.14,994.70
309479,20.58,40.18,997.64
310233,21.56,40.18,993.72
310956,19.60,41.16,993.72
311744,19.60,41.16,991.76
312507,17.64,38.22,997.64
313234,22.54,38.22,994.70
314019,22.54,39.20,992.74
314805,23.52,35.28,994.70
315523,17.64,40.18,994.70
316312,15.68,43.12,994.70
317030,18.62,42.14,986.86
317816,17.64,42.14,987.84
318535,14.70,44.10,993.72
319323,13.72,40.18,985.88
320110,15.68,44.10,989.80
320828,17.64,41.16,983.92
321615,19.60,42.14,988.82
322337,19.60,46.06,989.80
323123,21.56,47.04,990.78
323843,18.62,43.12,994.70
324628,20.58,38.22,991.76
325351,19.60,41.16,990.78
326138,15.68,41.16,989.80
326925,17.64,41.16,993.72
327644,24.50,40.18,987.84
328433,20.58,42.14,987.84
329151,24.50,39.20,994.70
329938,20.58,39.20,991.76
330656,22.54,38.22,994.70
331445,18.62,39.20,988.82
332231,18.62,37.24,996.66
332949,21.56,38.22,994.70
333735,20.58,38.22,991.76
334456,20.58,41.16,994.70
335241,15.68,43.12,994.70
336031,17.64,42.14,993.72
336744,13.72,38.22,991.76
337535,14.70,40.18,993.72
338252,16.66,41.16,991.76
339044,16.66,41.16,996.66
339757,20.58,44.10,997.64
340548,18.62,41.16,995.68
341332,21.56,40.18,993.72
342055,19.60,39.20,985.88
342836,18.62,40.18,983.92
343559,21.56,41.16,989.80
344342,20.58,41.16,990.78
345065,20.58,38.22,988.82
345846,16.66,38.22,990.78
346637,20.58,41.16,984.90
347355,16.66,37.24,986.86
348146,21.56,41.16,991.76
348861,15.68,36.26,994.70
349653,16.66,39.20,996.66
350370,13.72,35.28,989.80
351159,15.68,36.26,988.82
351939,16.66,38.22,990.78
352662,16.66,40.18,988.82
353446,17.64,39.20,990.78
354170,16.66,42.14,996.66
354949,16.66,42.14,991.76
355672,18.62,41.16,987.84
356456,19.60,43.12,990.78
357179,17.64,44.10,995.68
357958,23.52,44.10,989.80
358750,21.56,42.14,986.86
359467,22.54,40.18,989.80
360226,20.58,38.22,992.74
361010,25.48,40.18,993.72
361728,18.62,42.14,993.72
362515,15.68,42.14,989.80
363304,16.66,40.18,991.76
364025,19.60,40.18,989.80
364811,21.56,41.16,990.78
365529,20.58,38.22,994.70
366318,23.52,39.20,993.72
367037,17.64,38.22,986.86
367823,18.62,42.14,984.90
368609,19.60,38.22,989.80
369331,14.70,39.20,984.90
370118,15.68,41.16,984.90
370837,18.62,41.16,985.88
371623,19.60,41.16,989.80
372346,16.66,39.20,987.84
373131,16.66,36.26,994.70
373852,18.62,41.16,992.74
374637,16.66,37.24,993.72
375426,18.62,40.18,985.88
376173,20.58,38.22,982.94
376891,19.60,40.18,981.96
377678,19.60,41.16,982.94
378400,18.62,41.16,989.80
379186,16.66,37.24,990.78
379972,17.64,37.24,986.86
380690,18.62,35.28,990.78
381479,19.60,40.18,997.64
382200,20.58,40.18,996.66
382991,21.56,40.18,993.72
383706,21.56,39.20,995.68
384496,17.64,39.20,995.68
385280,20.58,38.22,996.66
386005,23.52,41.16,995.68
386786,21.56,36.26,990.78
387511,19.60,36.26,986.86
388295,17.64,39.20,986.86
389019,12.74,40.18,985.88
389801,16.66,40.18,986.86
390526,22.54,40.18,992.74
391310,23.52,42.14,984.90
392100,25.48,39.20,985.88
392814,22.54,39.20,991.76
393606,25.48,39.20,987.84
394323,22.54,38.22,985.88
395114,24.50,40.18,987.84
395827,24.50,38.22,991.76
396617,21.56,37.24,992.74
397400,21.56,42.14,995.68
398126,13.72,40.18,988.82
398906,17.64,45.08,984.90
399629,18.62,42.14,984.90
400413,18.62,44.10,986.86
401136,16.66,38.22,982.94
401917,22.54,38.22,983.92
402640,24.50,42.14,987.84
403424,18.62,43.12,985.88
404216,18.62,42.14,988.82
404932,19.60,40.18,992.74
405722,18.62,41.16,986.86
406440,19.60,40.18,995.68
407229,16.66,42.14,997.64
407944,17.64,43.12,988.82
408734,19.60,38.22,990.78
409522,20.58,43.12,989.80
410244,18.62,38.22,984.90
411029,18.62,39.20,984.90
411750,22.54,41.16,990.78
412545,17.64,40.18,989.80
413271,20.58,39.20,985.88
414011,18.62,41.16,982.94
414786,17.64,40.18,984.90
415578,20.58,39.20,988.82
416296,18.62,40.18,991.76
417087,20.58,39.20,999.60
417803,22.54,40.18,991.76
418595,25.48,40.18,992.74
419313,26.46,39.20,994.70
420103,21.56,38.22,991.76
420883,18.62,37.24,993.72
421605,20.58,40.18,996.66
422390,23.52,41.16,990.78
423114,18.62,42.14,989.80
423894,15.68,39.20,986.86
424617,14.70,38.22,994.70
425401,17.64,39.20,995.68
426190,18.62,43.12,991.76
426906,22.54,41.16,992.74
427695,20.58,38.22,993.72
428413,17.64,41.16,995.68
429202,22.54,40.18,996.66
429989,21.56,36.26,995.68
430706,23.52,42.14,993.72
431492,20.58,42.14,990.78
432213,22.54,39.20,991.76
432999,23.52,39.20,986.86
433717,21.56,43.12,986.86
434504,16.66,43.12,994.70
435225,20.58,44.10,986.86
436010,18.62,41.16,990.78
436794,22.54,42.14,982.94
437515,21.56,41.16,986.86
438303,18.62,39.20,989.80
439021,20.58,40.18,992.74
439805,21.56,38.22,992.74
440526,22.54,36.26,996.66
441314,20.58,37.24,991.76
442099,19.60,40.18,985.88
442817,23.52,42.14,990.78
443603,22.54,37.24,1001.56
444325,23.52,41.16,994.70
445110,18.62,37.24,989.80
445828,23.52,37.24,983.92
446615,18.62,40.18,981.96
447403,15.68,38.22,986.86
448123,19.60,40.18,981.96
448910,21.56,41.16,983.92
449628,18.62,42.14,985.88
450416,20.58,41.16,988.82
451134,15.68,39.20,992.74
451921,17.64,42.14,991.76
452707,18.62,43.12,990.78
453428,23.52,39.20,990.78
454215,23.52,42.14,983.92
454936,23.52,39.20,987.84
455721,21.56,38.22,993.72
456443,21.56,39.20,993.72
457231,20.58,39.20,990.78
457949,20.58,37.24,992.74
458736,17.64,39.20,991.76
459528,17.64,39.20,988.82
460246,18.62,39.20,991.76
461037,19.60,37.24,990.78
461750,19.60,35.28,983.92
462539,20.58,37.24,988.82
463257,15.68,38.22,996.66
464047,17.64,37.24,994.70
464761,21.56,39.20,995.68
