=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),861.90
Écart min (µs),333
Écart max (µs),1056
Fréquence moyenne (Hz),1160.23
Fréquence min (Hz),946.97
Fréquence max (Hz),3003.00

t(us),X(mg),Y(mg),Z(mg)
113079,47.04,48.02,984.90
113798,51.94,48.02,986.86
114585,53.90,46.06,977.06
115307,51.94,45.08,981.96
116092,55.86,47.04,984.90
116810,59.78,46.06,982.94
117594,55.86,47.04,992.74
118383,55.86,47.04,992.74
119105,59.78,48.02,982.94
119889,60.76,46.06,980.98
120610,57.82,43.12,984.90
121398,53.90,43.12,990.78
122142,54.88,45.08,986.86
122864,53.90,44.10,986.86
123628,49.00,44.10,981.96
124417,49.98,45.08,987.84
125137,47.04,46.06,984.90
125921,51.94,43.12,980.98
126706,54.88,44.10,983.92
127428,58.80,47.04,984.90
128214,53.90,45.08,982.94
128935,52.92,49.00,984.90
129720,49.98,45.08,985.88
130442,49.00,43.12,990.78
131230,50.96,45.08,988.82
132019,51.94,48.02,988.82
132735,49.98,48.02,979.02
133527,50.96,46.06,983.92
134246,56.84,45.08,985.88
135036,54.88,48.02,984.90
135749,57.82,49.00,988.82
136538,54.88,50.96,988.82
137322,52.92,46.06,995.68
138046,49.98,47.04,984.90
138827,49.98,46.06,982.94
139549,54.88,45.08,982.94
140334,53.90,46.06,981.96
141056,51.94,42.14,981.96
141838,50.96,46.06,982.94
142561,51.94,46.06,980.00
143345,51.94,46.06,980.98
144137,54.88,42.14,990.78
144851,49.00,43.12,990.78
145643,48.02,44.10,990.78
146361,48.02,45.08,990.78
147152,49.00,47.04,991.76
147867,50.96,48.02,983.92
148658,50.96,49.00,993.72
149442,55.86,49.00,989.80
150167,55.86,44.10,982.94
150948,49.00,47.04,984.90
151671,48.02,42.14,981.96
152455,51.94,45.08,983.92
153178,54.88,42.14,986.86
153958,54.88,43.12,994.70
154682,53.90,42.14,992.74
155466,48.02,44.10,992.74
156256,47.04,44.10,988.82
156971,43.12,46.06,991.76
157761,41.16,47.04,987.84
158478,47.04,45.08,992.74
159268,51.94,43.12,993.72
160054,50.96,42.14,992.74
160772,49.00,41.16,991.76
161557,49.98,41.16,980.98
162279,51.94,46.06,980.00
163064,49.98,48.02,980.98
163783,49.98,47.04,985.88
164570,49.00,46.06,982.94
165357,49.00,45.08,986.86
166076,45.08,45.08,989.80
166860,49.00,45.08,983.92
167581,56.84,44.10,980.98
168368,59.78,43.12,986.86
169086,55.86,49.98,988.82
169870,50.96,48.02,989.80
170658,48.02,47.04,991.76
171380,51.94,46.06,987.84
172164,53.90,45.08,987.84
172882,56.84,43.12,990.78
173669,54.88,44.10,988.82
174391,54.88,46.06,985.88
175176,58.80,44.10,987.84
175960,58.80,45.08,988.82
176680,55.86,45.08,980.98
177468,51.94,45.08,984.90
178189,47.04,43.12,986.86
178975,50.96,45.08,985.88
179693,53.90,45.08,988.82
180482,50.96,47.04,981.96
181267,49.98,45.08,989.80
181990,50.96,45.08,984.90
182772,55.86,45.08,982.94
183495,56.84,46.06,980.98
184279,54.88,45.08,981.96
185004,47.04,47.04,986.86
185785,49.00,49.98,992.74
186573,48.02,49.00,995.68
187290,51.94,49.00,991.76
188081,53.90,44.10,988.82
188794,56.84,46.06,988.82
189585,55.86,46.06,991.76
190303,55.86,46.06,993.72
191092,53.90,44.10,989.80
191874,53.90,45.08,989.80
192599,56.84,47.04,989.80
193383,50.96,48.02,983.92
194107,52.92,45.08,989.80
194888,51.94,44.10,987.84
195614,49.00,43.12,986.86
196398,47.04,49.00,985.88
197121,49.00,50.96,989.80
197902,51.94,49.00,987.84
198691,52.92,49.00,984.90
199409,53.90,49.00,984.90
200198,53.90,46.06,989.80
200915,52.92,50.96,988.82
201705,49.98,50.96,993.72
202490,50.96,49.00,990.78
203212,52.92,48.02,992.74
203998,55.86,48.02,992.74
204716,51.94,47.04,988.82
205503,53.90,47.04,989.80
206224,51.94,49.00,985.88
207009,50.96,44.10,985.88
207793,49.00,48.02,983.92
208514,47.04,49.00,985.88
209302,49.00,46.06,990.78
210019,51.94,46.06,991.76
210804,50.96,46.06,987.84
211525,53.90,45.08,985.88
212313,52.92,46.06,988.82
213098,53.90,45.08,988.82
213816,52.92,45.08,985.88
214602,50.96,41.16,989.80
215324,49.00,43.12,984.90
216110,49.98,42.14,982.94
216827,52.92,44.10,979.02
217613,55.86,46.06,985.88
218401,53.90,44.10,987.84
219122,52.92,46.06,988.82
219909,52.92,45.08,983.92
220628,46.06,45.08,988.82
221416,43.12,43.12,989.80
222137,46.06,43.12,992.74
222921,47.04,43.12,998.62
223649,50.96,44.10,1001.56
224440,50.96,47.04,997.64
225158,51.94,45.08,995.68
225920,54.88,46.06,987.84
226712,55.86,46.06,986.86
227499,56.84,47.04,990.78
228221,57.82,46.06,987.84
229008,57.82,46.06,989.80
229727,53.90,48.02,985.88
230514,52.92,47.04,984.90
231237,54.88,47.04,988.82
232024,51.94,44.10,992.74
232743,49.00,46.06,990.78
233528,45.08,49.00,991.76
234317,49.98,46.06,987.84
235038,44.10,47.04,981.96
235823,45.08,46.06,987.84
236544,49.98,42.14,985.88
237332,48.02,43.12,987.84
238053,48.02,45.08,982.94
238839,51.94,43.12,984.90
239556,53.90,43.12,986.86
240345,55.86,42.14,986.86
241131,53.90,44.10,982.94
241851,52.92,44.10,983.92
242636,53.90,44.10,984.90
243358,54.88,45.08,982.94
244145,52.92,46.06,987.84
244865,49.00,42.14,991.76
245652,49.00,45.08,988.82
246440,53.90,45.08,990.78
247158,54.88,44.10,987.84
247943,53.90,42.14,980.98
248660,56.84,41.16,985.88
249449,56.84,42.14,985.88
250167,50.96,44.10,980.00
250953,54.88,41.16,981.96
251738,49.00,44.10,988.82
252460,49.98,46.06,992.74
253245,53.90,43.12,991.76
253965,52.92,43.12,983.92
254749,50.96,48.02,991.76
255472,50.96,49.98,981.96
256257,51.94,45.08,979.02
257048,51.94,46.06,980.98
257772,48.02,47.04,980.00
258563,54.88,45.08,980.00
259280,52.92,43.12,985.88
260071,50.96,43.12,989.80
260787,51.94,45.08,990.78
261578,54.88,45.08,991.76
262296,52.92,45.08,985.88
263086,49.00,41.16,984.90
263868,47.04,43.12,991.76
264592,48.02,43.12,986.86
265376,49.00,44.10,986.86
266099,49.98,49.00,980.98
266880,51.94,46.06,987.84
267604,50.96,44.10,990.78
268388,53.90,47.04,991.76
269180,53.90,43.12,988.82
269894,52.92,44.10,982.94
270683,49.00,41.16,987.84
271400,49.00,42.14,991.76
272191,48.02,44.10,991.76
272905,53.90,48.02,992.74
273694,51.94,48.02,985.88
274479,56.84,47.04,994.70
275204,57.82,46.06,988.82
275990,53.90,46.06,988.82
276710,53.90,45.08,984.90
277495,50.96,44.10,983.92
278217,54.88,47.04,983.92
279004,49.98,48.02,990.78
279724,52.92,48.02,990.78
280511,51.94,48.02,988.82
281300,54.88,49.98,988.82
282019,54.88,46.06,990.78
282804,51.94,49.00,985.88
283522,53.90,47.04,986.86
284310,51.94,44.10,993.72
285028,53.90,48.02,989.80
285815,55.86,47.04,986.86
286601,54.88,48.02,988.82
287322,53.90,45.08,989.80
288109,49.98,44.10,993.72
288827,49.98,48.02,991.76
289614,50.96,46.06,985.88
290336,52.92,44.10,986.86
291122,49.00,45.08,987.84
291909,50.96,45.08,987.84
292627,51.94,41.16,982.94
293416,51.94,43.12,984.90
294133,52.92,42.14,990.78
294920,57.82,42.14,992.74
295639,56.84,44.10,990.78
296397,56.84,44.10,987.84
297189,53.90,42.14,982.94
297971,49.98,44.10,990.78
298694,54.88,48.02,990.78
299478,51.94,49.98,983.92
300203,50.96,47.04,990.78
300990,48.02,49.00,991.76
301709,51.94,48.02,990.78
302495,52.92,47.04,992.74
303283,49.00,45.08,988.82
304004,48.02,47.04,991.76
304788,53.90,47.04,989.80
305506,53.90,44.10,993.72
306295,52.92,46.06,991.76
307014,55.86,45.08,993.72
307800,54.88,45.08,991.76
308587,55.86,48.02,987.84
309309,53.90,46.06,984.90
310094,51.94,45.08,988.82
310813,52.92,42.14,987.84
311600,52.92,43.12,978.04
312322,55.86,43.12,980.00
313109,50.96,44.10,985.88
313827,53.90,46.06,985.88
314614,50.96,49.00,982.94
315402,52.92,49.00,987.84
316123,48.02,48.02,983.92
316909,50.96,50.96,981.96
317627,55.86,50.96,981.96
318415,52.92,49.98,987.84
319133,51.94,48.02,983.92
319920,50.96,45.08,980.00
320706,45.08,43.12,981.96
321428,45.08,43.12,982.94
322215,48.02,44.10,986.86
322935,47.04,47.04,988.82
323720,51.94,45.08,996.66
324442,53.90,42.14,991.76
325230,54.88,44.10,988.82
326020,50.96,48.02,992.74
326734,50.96,47.04,992.74
327527,51.94,42.14,994.70
328246,50.96,39.20,990.78
329001,51.94,43.12,982.94
329785,50.96,44.10,984.90
330510,50.96,46.06,990.78
331295,49.00,46.06,992.74
332019,49.00,48.02,989.80
332802,49.98,47.04,982.94
333592,49.00,47.04,986.86
334310,55.86,48.02,980.00
335099,50.96,46.06,979.02
335815,50.96,44.10,975.10
336604,48.02,43.12,980.98
337322,49.00,45.08,991.76
338111,51.94,44.10,989.80
338891,55.86,42.14,988.82
339616,57.82,43.12,990.78
340400,54.88,45.08,988.82
341125,56.84,46.06,995.68
341905,56.84,45.08,988.82
342628,55.86,44.10,989.80
343412,55.86,48.02,987.84
344202,51.94,48.02,984.90
344918,50.96,45.08,986.86
345709,49.00,45.08,984.90
346428,49.98,48.02,980.98
347219,50.96,49.00,984.90
347935,49.98,48.02,989.80
348724,47.04,46.06,992.74
349512,51.94,46.06,992.74
350234,50.96,47.04,993.72
351019,50.96,47.04,985.88
351737,49.00,47.04,984.90
352525,49.98,47.04,984.90
353246,46.06,47.04,985.88
354031,49.98,48.02,983.92
354815,47.04,45.08,980.98
355534,51.94,46.06,977.06
356322,56.84,45.08,980.98
357080,54.88,46.06,985.88
357800,51.94,47.04,989.80
358587,52.92,46.06,986.86
359309,51.94,49.00,990.78
360095,52.92,44.10,990.78
360815,50.96,47.04,985.88
361602,50.96,45.08,991.76
362390,50.96,48.02,988.82
363110,49.98,47.04,983.92
363894,46.06,49.98,980.98
364616,52.92,47.04,983.92
365404,52.92,47.04,989.80
366123,50.96,48.02,993.72
366909,48.02,46.06,984.90
367694,47.04,46.06,994.70
368416,50.96,48.02,992.74
369201,48.02,46.06,988.82
369920,49.98,48.02,988.82
370706,51.94,45.08,986.86
371427,54.88,45.08,985.88
372212,53.90,47.04,982.94
373002,51.94,43.12,987.84
373718,53.90,46.06,983.92
374507,51.94,47.04,980.98
375224,55.86,45.08,985.88
376014,56.84,43.12,987.84
376728,57.82,46.06,987.84
377519,55.86,45.08,980.00
378303,54.88,41.16,985.88
379026,52.92,42.14,985.88
379810,53.90,46.06,981.96
380534,54.88,47.04,989.80
381318,52.92,44.10,991.76
382044,52.92,45.08,988.82
382824,53.90,44.10,991.76
383549,51.94,47.04,995.68
384333,53.90,43.12,987.84
385058,56.84,47.04,982.94
385838,55.86,44.10,984.90
386628,56.84,46.06,981.96
387346,55.86,45.08,987.84
388135,53.90,46.06,989.80
388851,51.94,48.02,987.84
389643,50.96,45.08,989.80
390428,49.98,44.10,992.74
391152,52.92,43.12,985.88
391935,52.92,46.06,982.94
392658,57.82,48.02,986.86
393443,55.86,46.06,983.92
394168,56.84,44.10,985.88
394948,57.82,41.16,995.68
395671,54.88,45.08,996.66
396455,51.94,46.06,989.80
397245,50.96,47.04,992.74
397958,51.94,43.12,985.88
398749,54.88,47.04,986.86
399466,53.90,44.10,985.88
400257,58.80,46.06,988.82
400972,57.82,47.04,994.70
401761,59.78,46.06,988.82
402547,53.90,46.06,987.84
403268,52.92,45.08,984.90
404054,54.88,46.06,988.82
404772,55.86,47.04,988.82
405556,53.90,45.08,994.70
406279,53.90,46.06,992.74
407064,53.90,46.06,988.82
407849,54.88,45.08,986.86
408569,50.96,46.06,984.90
409357,52.92,44.10,986.86
410076,52.92,46.06,987.84
410860,50.96,46.06,986.86
411647,59.78,48.02,990.78
412368,56.84,45.08,991.76
413154,49.98,42.14,988.82
413871,51.94,45.08,993.72
414654,52.92,49.98,985.88
415376,54.88,48.02,985.88
416162,51.94,49.98,979.02
416948,53.90,46.06,982.94
417667,54.88,45.08,981.96
418455,49.00,44.10,987.84
419174,52.92,46.06,981.96
419958,50.96,44.10,992.74
420743,50.96,47.04,989.80
421465,50.96,43.12,986.86
422252,51.94,46.06,982.94
422971,52.92,40.18,986.86
423756,49.00,46.06,986.86
424478,47.04,47.04,987.84
425266,50.96,46.06,988.82
425990,52.92,47.04,988.82
426772,52.92,41.16,986.86
427561,52.92,44.10,987.84
428279,50.96,39.20,979.02
429014,49.00,42.14,979.02
429804,46.06,43.12,983.92
430569,52.92,44.10,982.94
431292,49.00,45.08,984.90
432079,49.98,43.12,987.84
432865,50.96,46.06,986.86
433579,56.84,49.00,983.92
434336,50.96,47.04,980.00
435075,51.94,49.00,975.10
435857,49.00,46.06,980.98
436649,50.96,45.08,984.90
437367,54.88,46.06,980.98
438158,50.96,50.96,980.00
438874,47.04,48.02,981.96
439665,47.04,46.06,988.82
440383,48.02,49.00,987.84
441174,53.90,45.08,993.72
441955,56.84,44.10,991.76
442677,53.90,44.10,982.94
443461,52.92,46.06,982.94
444183,58.80,49.98,980.00
444967,49.98,49.00,987.84
445689,49.00,47.04,988.82
446474,49.98,45.08,993.72
447197,51.94,46.06,993.72
447984,49.98,45.08,992.74
448787,50.96,47.04,992.74
449484,50.96,49.98,990.78
450241,51.94,48.02,992.74
451042,54.88,46.06,991.76
451767,51.94,49.00,984.90
452554,54.88,47.04,985.88
453276,47.04,47.04,993.72
454064,49.98,46.06,986.86
454782,49.00,47.04,986.86
455569,51.94,48.02,990.78
456290,51.94,47.04,986.86
457076,51.94,44.10,985.88
457793,54.88,46.06,984.90
458581,57.82,47.04,982.94
459368,50.96,43.12,978.04
460086,48.02,47.04,980.00
460870,48.02,46.06,982.94
461588,49.98,46.06,983.92
462377,52.92,46.06,985.88
463095,49.00,48.02,983.92
463882,49.00,47.04,986.86
464669,52.92,46.06,993.72
465390,53.90,44.10,991.76
466177,50.96,49.98,990.78
466894,41.16,48.02,988.82
467682,44.10,46.06,989.80
468404,43.12,49.98,992.74
469191,46.06,49.00,991.76
469911,47.04,48.02,991.76
470698,48.02,46.06,986.86
471490,51.94,43.12,980.00
472208,53.90,42.14,982.94
472998,47.04,43.12,986.86
473714,48.02,44.10,986.86
474503,49.98,42.14,989.80
475221,51.94,44.10,990.78
476012,53.90,43.12,987.84
476727,49.98,43.12,980.98
477517,53.90,44.10,980.98
478301,47.04,43.12,983.92
479026,49.98,46.06,983.92
479808,49.00,46.06,985.88
480532,50.96,46.06,989.80
481316,52.92,41.16,989.80
482040,50.96,43.12,990.78
482822,52.92,41.16,997.64
483547,55.86,43.12,992.74
484331,57.82,44.10,990.78
485121,59.78,46.06,988.82
485835,60.76,46.06,982.94
486623,55.86,48.02,987.84
487342,55.86,47.04,993.72
488131,50.96,49.98,994.70
488847,50.96,47.04,990.78
489636,49.00,47.04,988.82
490420,52.92,49.98,987.84
491144,51.94,48.02,983.92
491926,49.00,50.96,984.90
492650,56.84,48.02,983.92
493434,53.90,45.08,989.80
494157,52.92,45.08,989.80
494938,54.88,46.06,988.82
495727,51.94,45.08,985.88
496445,51.94,43.12,984.90
497234,50.96,44.10,986.86
497948,48.02,45.08,988.82
498738,50.96,44.10,987.84
499455,49.98,42.14,982.94
500245,46.06,43.12,986.86
501030,52.92,40.18,990.78
501749,48.02,44.10,989.80
502536,49.98,45.08,983.92
503257,49.00,44.10,980.98
504043,50.96,44.10,983.92
504760,48.02,48.02,984.90
505547,49.98,47.04,984.90
506268,55.86,49.00,993.72
507054,52.92,49.98,992.74
507839,58.80,47.04,989.80
508556,53.90,44.10,984.90
509345,56.84,43.12,983.92
510064,58.80,44.10,987.84
510849,54.88,41.16,993.72
511570,53.90,45.08,989.80
512358,51.94,42.14,986.86
513146,51.94,48.02,984.90
513865,52.92,45.08,975.10
514652,49.98,43.12,979.02
515373,46.06,44.10,982.94
516159,44.10,42.14,981.96
516877,49.00,43.12,983.92
517661,47.04,45.08,987.84
518449,49.98,43.12,990.78
519168,52.92,44.10,988.82
519955,50.96,43.12,986.86
520675,51.94,45.08,988.82
521463,55.86,44.10,996.66
522183,51.94,45.08,997.64
522968,49.98,46.06,988.82
523689,56.84,46.06,986.86
524478,48.02,48.02,985.88
525265,52.92,48.02,985.88
525988,51.94,49.98,983.92
526769,53.90,48.02,984.90
527490,52.92,49.98,988.82
528275,48.02,50.96,987.84
528998,47.04,47.04,988.82
529780,49.00,46.06,982.94
530569,51.94,45.08,980.00
531298,49.00,44.10,981.96
532076,48.02,46.06,981.96
532798,46.06,47.04,982.94
533549,47.04,47.04,985.88
534339,49.98,48.02,982.94
535056,45.08,44.10,988.82
535842,49.98,47.04,994.70
536628,51.94,49.00,996.66
537350,51.94,47.04,991.76
538137,47.04,43.12,984.90
538857,46.06,46.06,987.84
539644,47.04,46.06,987.84
540366,47.04,44.10,987.84
541151,54.88,45.08,989.80
541870,53.90,45.08,991.76
542654,49.98,45.08,986.86
543443,49.98,41.16,987.84
544164,51.94,40.18,979.02
544948,50.96,39.20,980.98
545667,52.92,43.12,984.90
546455,49.00,44.10,987.84
547173,51.94,43.12,982.94
547957,52.92,45.08,979.02
548743,58.80,47.04,994.70
549465,53.90,47.04,990.78
550251,51.94,49.00,987.84
550986,47.04,49.98,995.68
551776,49.00,49.00,987.84
552495,49.00,46.06,984.90
553283,52.92,46.06,982.94
554004,54.88,47.04,989.80
554787,51.94,47.04,991.76
555506,52.92,47.04,988.82
556294,50.96,49.00,989.80
557081,54.88,49.00,989.80
557800,54.88,45.08,986.86
558587,58.80,43.12,982.94
559309,54.88,42.14,981.96
560095,53.90,44.10,983.92
560815,54.88,46.06,987.84
561601,55.86,48.02,982.94
562322,52.92,46.06,986.86
563109,54.88,46.06,983.92
563893,53.90,45.08,984.90
564614,52.92,47.04,981.96
565401,48.02,48.02,980.98
566122,49.98,45.08,981.96
566909,51.94,45.08,985.88
567628,49.98,45.08,982.94
568416,49.98,46.06,989.80
569203,54.88,47.04,985.88
569921,56.84,46.06,985.88
570706,55.86,47.04,980.98
571428,55.86,48.02,983.92
572214,50.96,47.04,983.92
572933,50.96,49.98,980.98
573719,49.00,46.06,982.94
574507,54.88,46.06,985.88
575224,51.94,45.08,980.00
576014,55.86,45.08,981.96
576728,52.92,48.02,988.82
577519,52.92,45.08,991.76
578237,50.96,44.10,987.84
579025,50.96,46.06,990.78
579808,51.94,44.10,988.82
580532,52.92,45.08,982.94
581316,52.92,47.04,986.86
582040,49.98,46.06,991.76
582884,53.90,49.00,991.76
583556,53.90,48.02,984.90
584328,52.92,48.02,985.88
585054,51.94,49.00,987.84
585836,55.86,46.06,990.78
586623,53.90,45.08,991.76
587341,51.94,46.06,986.86
588130,52.92,46.06,984.90
588847,50.96,45.08,987.84
589636,48.02,45.08,990.78
590354,52.92,48.02,990.78
591145,51.94,49.00,985.88
591926,53.90,47.04,985.88
592649,52.92,48.02,985.88
593434,52.92,51.94,987.84
594158,49.98,47.04,984.90
594937,49.98,47.04,983.92
595660,51.94,49.00,980.98
596445,49.98,45.08,984.90
597168,53.90,44.10,982.94
597948,49.98,47.04,981.96
598737,53.90,45.08,985.88
599455,54.88,42.14,989.80
600244,55.86,42.14,986.86
600957,54.88,44.10,987.84
601749,52.92,47.04,985.88
602536,49.98,48.02,986.86
603257,50.96,47.04,984.90
604043,50.96,45.08,982.94
604761,51.94,45.08,987.84
605549,52.92,40.18,988.82
606271,56.84,41.16,996.66
607047,56.84,45.08,997.64
607834,56.84,43.12,999.60
608551,54.88,43.12,991.76
609339,52.92,43.12,984.90
610056,50.96,47.04,980.98
610842,46.06,47.04,986.86
611628,49.00,41.16,983.92
612350,50.96,41.16,980.00
613137,50.96,41.16,981.96
613854,48.02,44.10,977.06
614639,52.92,46.06,988.82
615361,51.94,48.02,987.84
616147,49.98,46.06,987.84
616933,50.96,45.08,985.88
617652,50.96,46.06,983.92
618440,51.94,48.02,983.92
619161,50.96,48.02,989.80
619946,52.92,48.02,984.90
620667,51.94,49.98,988.82
621455,55.86,49.00,986.86
622174,55.86,47.04,985.88
622958,51.94,44.10,981.96
623743,54.88,44.10,982.94
624465,52.92,46.06,986.86
625251,57.82,45.08,980.98
625969,52.92,46.06,984.90
626755,49.00,43.12,986.86
627478,51.94,45.08,988.82
628265,54.88,46.06,991.76
629054,49.00,46.06,986.86
629769,50.96,46.06,985.88
630557,51.94,44.10,987.84
631275,52.92,45.08,996.66
632064,52.92,42.14,995.68
632847,49.98,43.12,990.78
633542,51.94,45.08,987.84
634336,54.88,43.12,990.78
635054,54.88,41.16,985.88
635871,55.86,45.08,989.80
636595,48.02,44.10,988.82
637379,49.00,46.06,987.84
638101,45.08,45.08,985.88
638882,50.96,46.06,990.78
639604,56.84,46.06,989.80
640389,54.88,46.06,983.92
641179,51.94,48.02,992.74
641894,49.98,48.02,986.86
642682,54.88,47.04,988.82
643400,53.90,47.04,993.72
644189,54.88,46.06,991.76
644905,49.00,46.06,989.80
645694,48.02,48.02,981.96
646478,51.94,49.98,983.92
647203,49.00,49.00,982.94
647990,52.92,49.98,982.94
648709,52.92,49.00,987.84
649495,56.84,47.04,987.84
650217,51.94,46.06,989.80
651004,49.98,45.08,986.86
651788,49.00,47.04,991.76
652506,51.94,47.04,983.92
653295,51.94,49.00,983.92
654014,55.86,43.12,985.88
654800,51.94,43.12,988.82
655521,51.94,44.10,990.78
656309,54.88,43.12,994.70
657028,61.74,42.14,997.64
657815,57.82,47.04,991.76
658602,56.84,51.94,987.84
659324,53.90,48.02,986.86
660109,51.94,43.12,985.88
660827,49.98,43.12,989.80
661614,52.92,41.16,987.84
662336,49.98,41.16,986.86
663121,46.06,41.16,987.84
663905,45.08,43.12,993.72
664623,46.06,43.12,986.86
665412,48.02,46.06,985.88
666132,46.06,44.10,987.84
666918,54.88,47.04,986.86
667639,55.86,47.04,983.92
668427,58.80,49.98,983.92
669214,52.92,46.06,982.94
669933,54.88,44.10,979.02
670718,51.94,43.12,980.98
671440,49.00,44.10,987.84
672224,51.94,46.06,990.78
672943,49.98,44.10,991.76
673727,51.94,46.06,985.88
674517,55.86,46.06,988.82
675235,50.96,44.10,984.90
676026,49.00,46.06,989.80
676741,47.04,46.06,988.82
677532,49.98,47.04,993.72
678250,51.94,47.04,993.72
679040,49.98,43.12,995.68
679755,52.92,48.02,990.78
680547,50.96,52.92,990.78
681331,49.98,48.02,999.60
682054,49.00,44.10,992.74
682836,52.92,45.08,992.74
683558,49.98,45.08,993.72
684353,52.92,45.08,997.64
685081,49.98,49.00,989.80
685861,50.96,44.10,984.90
686585,48.02,42.14,982.94
687370,52.92,42.14,991.76
688092,51.94,47.04,992.74
688874,52.92,46.06,993.72
689665,56.84,46.06,991.76
690383,55.86,42.14,980.98
691174,58.80,43.12,981.96
691888,53.90,44.10,983.92
692680,51.94,44.10,984.90
693398,49.98,43.12,986.86
694187,51.94,42.14,985.88
694968,55.86,42.14,980.00
