=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.92
Écart min (µs),262
Écart max (µs),1414
Fréquence moyenne (Hz),1026.78
Fréquence min (Hz),707.21
Fréquence max (Hz),3816.79

t(us),X(mg),Y(mg),Z(mg)
301279,-10.78,31.36,989.80
302063,-7.84,25.48,989.80
302851,-1.96,27.44,989.80
303569,-3.92,27.44,984.90
304358,-5.88,28.42,977.06
305078,-7.84,28.42,976.08
305864,-8.82,24.50,975.10
306590,-6.86,25.48,980.98
307374,-8.82,27.44,975.10
308208,-6.86,28.42,982.94
308902,-4.90,30.38,990.78
309625,-5.88,26.46,986.86
310409,-1.96,29.40,984.90
311132,-3.92,29.40,984.90
311914,-8.82,27.44,981.96
312639,-3.92,26.46,979.02
313423,-6.86,30.38,981.96
314148,-9.80,32.34,982.94
314930,-7.84,27.44,981.96
315720,-12.74,28.42,982.94
316438,-5.88,29.40,978.04
317227,-5.88,28.42,975.10
317943,-7.84,29.40,980.00
318732,-3.92,30.38,980.98
319451,-6.86,27.44,981.96
320240,-4.90,27.44,978.04
321025,-2.94,27.44,980.98
321743,-3.92,27.44,980.98
322531,-3.92,29.40,983.92
323253,-5.88,29.40,979.02
324039,-3.92,27.44,986.86
324757,-7.84,29.40,980.98
325543,-6.86,26.46,981.96
326265,-9.80,28.42,982.94
327052,-6.86,27.44,985.88
327771,-6.86,28.42,986.86
328557,-8.82,27.44,986.86
329345,-9.80,24.50,988.82
330064,-9.80,27.44,982.94
330849,-10.78,28.42,978.04
331569,-6.86,27.44,982.94
332356,-4.90,27.44,988.82
333075,-6.86,26.46,994.70
333859,-5.88,25.48,989.80
334647,-6.86,28.42,978.04
335368,-7.84,26.46,980.00
336152,-5.88,28.42,981.96
336887,-11.76,26.46,981.96
337615,-10.78,28.42,983.92
338423,-7.84,30.38,983.92
339157,-8.82,27.44,978.04
339942,-7.84,27.44,983.92
340667,-8.82,25.48,982.94
341455,-6.86,24.50,983.92
342178,-10.78,24.50,983.92
342966,-5.88,29.40,981.96
343689,-5.88,27.44,980.98
344478,-6.86,29.40,976.08
345203,-7.84,30.38,980.00
345995,-3.92,27.44,979.02
346715,-7.84,28.42,979.02
347506,-8.82,30.38,984.90
348229,-3.92,30.38,984.90
349019,-2.94,30.38,987.84
349737,0.98,33.32,985.88
350527,-2.94,31.36,988.82
351249,0.00,28.42,982.94
352040,-1.96,30.38,981.96
352759,-3.92,31.36,983.92
353549,-4.90,33.32,982.94
354272,-4.90,33.32,990.78
