=== Résumé acquisition ===
Fréquence théorique (Hz),1344.00
Écart moyen (µs),973.98
Écart min (µs),506
Écart max (µs),1538
Fréquence moyenne (Hz),1026.72
Fréquence min (Hz),650.20
Fréquence max (Hz),1976.28

t(us),X(mg),Y(mg),Z(mg)
148186,31.36,-1.96,981.96
148905,31.36,-4.90,989.80
149690,30.38,-3.92,990.78
150411,30.38,-7.84,989.80
151198,34.30,-9.80,994.70
151987,32.34,-6.86,994.70
152703,33.32,-5.88,994.70
153491,33.32,-5.88,989.80
154208,28.42,-8.82,989.80
154998,29.40,-7.84,987.84
155712,32.34,-6.86,990.78
156504,31.36,-8.82,993.72
157221,31.36,-8.82,984.90
158009,28.42,-9.80,987.84
158788,33.32,-7.84,989.80
159513,32.34,-8.82,984.90
160296,36.26,-5.88,982.94
161019,38.22,-9.80,980.00
161800,33.32,-7.84,990.78
162522,35.28,-8.82,990.78
163305,29.40,-11.76,990.78
164094,33.32,-7.84,982.94
164809,32.34,-7.84,988.82
165599,31.36,-7.84,992.74
166316,33.32,-8.82,996.66
167107,35.28,-6.86,992.74
167823,32.34,-7.84,991.76
168612,32.34,-7.84,980.98
169395,39.20,-7.84,988.82
170119,35.28,-7.84,992.74
170901,30.38,-7.84,985.88
171623,30.38,-8.82,992.74
172407,30.38,-9.80,991.76
173129,32.34,-10.78,991.76
173909,35.28,-8.82,987.84
174701,34.30,-8.82,987.84
175418,33.32,-6.86,984.90
176208,31.36,-8.82,984.90
176920,30.38,-9.80,987.84
177711,26.46,-5.88,990.78
178428,30.38,-4.90,994.70
179218,31.36,-3.92,983.92
180004,28.42,-6.86,990.78
180721,32.34,-8.82,987.84
181507,33.32,-6.86,992.74
182229,29.40,-6.86,993.72
183014,30.38,-8.82,992.74
183734,28.42,-4.90,992.74
184520,29.40,-6.86,986.86
185241,31.36,-7.84,987.84
186026,35.28,-5.88,984.90
186810,33.32,-5.88,984.90
187528,32.34,-4.90,988.82
188316,30.38,-5.88,984.90
189036,34.30,-6.86,990.78
189823,29.40,-6.86,986.86
190543,30.38,-5.88,981.96
191331,27.44,-3.92,978.04
192116,29.40,-4.90,981.96
192836,25.48,-7.84,980.98
193621,27.44,-5.88,982.94
194343,29.40,-7.84,983.92
195129,31.36,-8.82,988.82
195847,34.30,-8.82,988.82
196633,29.40,-5.88,986.86
197421,31.36,-6.86,987.84
198140,29.40,-6.86,983.92
198927,28.42,-7.84,978.04
199646,28.42,-6.86,987.84
200434,30.38,-8.82,991.76
201154,31.36,-7.84,988.82
201937,25.48,-12.74,994.70
202721,28.42,-8.82,996.66
203443,26.46,-7.84,989.80
204230,28.42,-6.86,990.78
204949,32.34,-8.82,987.84
205734,35.28,-9.80,992.74
206455,29.40,-11.76,988.82
207240,27.44,-10.78,984.90
207988,28.42,-8.82,985.88
208769,30.38,-7.84,982.94
209494,38.22,-7.84,983.92
210260,35.28,-10.78,983.92
211051,36.26,-9.80,984.90
211766,37.24,-9.80,978.04
212557,35.28,-9.80,984.90
213273,32.34,-9.80,980.00
214064,27.44,-9.80,983.92
214778,30.38,-6.86,981.96
215570,33.32,-5.88,988.82
216353,30.38,-7.84,980.98
217076,32.34,-8.82,985.88
217855,35.28,-7.84,982.94
218578,34.30,-8.82,981.96
219361,33.32,-10.78,987.84
220086,29.40,-8.82,983.92
220867,32.34,-4.90,980.98
221588,31.36,-2.94,987.84
222372,28.42,-4.90,986.86
223162,34.30,-5.88,988.82
223877,31.36,-4.90,987.84
224668,29.40,-5.88,988.82
225385,32.34,-8.82,992.74
226176,28.42,-6.86,985.88
226889,27.44,-7.84,991.76
227678,29.40,-6.86,981.96
228462,31.36,-7.84,985.88
229184,29.40,-7.84,988.82
229965,29.40,-5.88,987.84
230688,30.38,-6.86,995.68
231472,27.44,-3.92,994.70
232193,26.46,-3.92,988.82
232972,28.42,-6.86,986.86
233761,30.38,-4.90,987.84
234479,27.44,-4.90,985.88
235269,21.56,-4.90,984.90
235987,24.50,-5.88,986.86
236773,25.48,-5.88,986.86
237491,28.42,-6.86,992.74
238279,28.42,-3.92,987.84
239064,24.50,-7.84,990.78
239783,26.46,-9.80,986.86
240570,26.46,-6.86,988.82
241291,26.46,-3.92,997.64
242075,28.42,-5.88,996.66
242794,33.32,-5.88,992.74
243579,34.30,-7.84,989.80
244368,30.38,-7.84,992.74
245086,32.34,-7.84,989.80
245871,29.40,-5.88,986.86
246588,31.36,-1.96,992.74
247376,29.40,-6.86,989.80
248093,31.36,-9.80,991.76
248877,33.32,-8.82,988.82
249661,33.32,-7.84,995.68
250383,30.38,-2.94,989.80
251169,32.34,-2.94,984.90
251889,32.34,-4.90,984.90
252676,29.40,-3.92,985.88
253397,33.32,-3.92,988.82
254182,30.38,-7.84,990.78
254969,31.36,-9.80,991.76
255688,27.44,-8.82,987.84
256476,27.44,-9.80,991.76
257194,28.42,-9.80,987.84
257985,28.42,-6.86,988.82
258699,30.38,-5.88,984.90
259490,36.26,-10.78,989.80
260207,32.34,-7.84,987.84
260998,31.36,-6.86,985.88
261779,31.36,-3.92,983.92
262504,35.28,-6.86,981.96
263287,33.32,-6.86,977.06
264009,29.40,-5.88,983.92
264788,31.36,-9.80,983.92
265513,30.38,-8.82,982.94
266296,34.30,-7.84,983.92
267086,30.38,-8.82,984.90
267800,29.40,-8.82,979.02
268588,32.34,-8.82,980.98
269305,32.34,-8.82,982.94
270093,32.34,-8.82,983.92
270808,35.28,-6.86,984.90
271639,28.42,-8.82,989.80
272360,29.40,-6.86,986.86
273081,29.40,-7.84,984.90
273865,29.40,-7.84,990.78
274651,23.52,-7.84,988.82
275372,25.48,-7.84,991.76
276158,22.54,-8.82,988.82
276877,27.44,-5.88,989.80
277661,29.40,-5.88,988.82
278382,26.46,-3.92,993.72
279169,28.42,-5.88,993.72
279955,29.40,-3.92,992.74
280676,28.42,-4.90,988.82
281463,27.44,-7.84,996.66
282182,27.44,-5.88,997.64
282968,23.52,-5.88,991.76
283688,27.44,-4.90,989.80
284476,31.36,-6.86,988.82
285193,32.34,-0.98,988.82
285978,29.40,-5.88,985.88
286762,30.38,-3.92,986.86
287484,28.42,-5.88,988.82
288267,27.44,-3.92,985.88
288991,29.40,-3.92,980.98
289773,32.34,-6.86,986.86
290494,32.34,-1.96,983.92
291278,33.32,-3.92,989.80
292065,34.30,-2.94,979.02
292781,33.32,-2.94,987.84
293570,29.40,-6.86,984.90
294288,32.34,-8.82,981.96
295076,34.30,-6.86,985.88
295855,30.38,-6.86,989.80
296578,28.42,-7.84,985.88
297362,28.42,-7.84,983.92
298086,27.44,-8.82,988.82
298867,27.44,-9.80,987.84
299588,29.40,-9.80,983.92
300372,29.40,-7.84,986.86
301096,30.38,-5.88,987.84
301877,27.44,-6.86,986.86
302667,26.46,-5.88,990.78
303385,25.48,-7.84,985.88
304175,25.48,-6.86,985.88
304889,28.42,-9.80,992.74
305678,27.44,-9.80,994.70
306396,28.42,-9.80,990.78
307186,32.34,-7.84,991.76
307968,33.32,-8.82,990.78
308690,31.36,-5.88,984.90
309474,34.30,-6.86,993.72
310207,34.30,-6.86,997.64
310931,33.32,-4.90,995.68
311716,30.38,-5.88,995.68
312474,27.44,-6.86,989.80
313262,27.44,-4.90,992.74
313977,25.48,-4.90,984.90
314766,25.48,-6.86,984.90
315484,27.44,-6.86,985.88
316271,28.42,-7.84,990.78
316991,25.48,-6.86,986.86
317777,31.36,-5.88,986.86
318561,30.38,-5.88,984.90
319282,29.40,-9.80,984.90
320068,30.38,-8.82,988.82
320787,31.36,-8.82,998.62
321573,28.42,-5.88,999.60
322294,33.32,-4.90,988.82
323081,29.40,-4.90,990.78
323800,32.34,-5.88,983.92
324586,34.30,-3.92,976.08
325374,29.40,-3.92,980.00
326092,31.36,-2.94,977.06
326877,31.36,-5.88,983.92
327595,30.38,-6.86,984.90
328382,28.42,-6.86,989.80
329103,30.38,-5.88,984.90
329889,30.38,-4.90,987.84
330675,30.38,-3.92,986.86
331397,27.44,-4.90,989.80
332182,26.46,-6.86,988.82
332901,32.34,-6.86,986.86
333684,32.34,-6.86,987.84
334405,31.36,-7.84,985.88
335190,29.40,-5.88,983.92
335909,30.38,-7.84,984.90
336694,29.40,-6.86,981.96
337481,27.44,-7.84,982.94
338201,28.42,-9.80,985.88
338991,28.42,-7.84,980.98
339706,27.44,-8.82,986.86
340494,29.40,-8.82,987.84
341211,30.38,-8.82,987.84
341999,29.40,-9.80,989.80
342781,30.38,-10.78,991.76
343504,26.46,-10.78,985.88
344288,29.40,-7.84,985.88
345009,28.42,-8.82,985.88
345792,25.48,-8.82,989.80
346515,25.48,-6.86,989.80
